title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
"Black Girl In Love (with Herself) : A Guide to Self-Love, Healing and Creating the Life You Truly Deserve","Trey Anthony, Book Designers",256,Hay House UK Ltd,2021-01-05,14.10,1.90,4.37,101,0,4,9,34,54,2699236,9781788175326,English,Health
Yoga Vasistha an Instructional Book on Hatha Yoga and Guide to Physical Well-Being Thru Ancient Wisdom of The Science of Yoga,"Sunilkumar Ramachandran, Ernest Van Der Linden",150,White Mountains Publishing,2017-01-19,14.16,0.84,4,1,0,0,0,1,0,1147296,9789491911002,English,Health
The Book You Read to Teach Your Children : 8 Ways to Keep Learning at Home Fun,Katie Tollitt,144,Orion Publishing Co,2021-06-29,8.38,8.62,3.4,5,0,0,4,0,1,1683757,9781398701076,English,Health
Colour Away Your Worries : A Calming Colouring and Drawing Book,"Leslie Ironside, Haia Ironside",112,Hinton House Publishers Ltd,2017-10-05,17.66,0.63,5,5,0,0,0,0,5,899195,9781912112692,English,Health
The Lives & Times: Fundraising Book for Beating Bowel Cancer,"Tim Darvell, Matthew Wright, Joanna Rubery",172,Tim Darvell,2015-11-27,21.27,26.23,5,3,0,0,0,0,3,1702103,9780993367212,English,Health
"Smart Parenting, Smarter Kids : The One Brain Book You Need to Help Your Child Grow Brighter, Healthier, and Happier",David Walsh,304,Atria Books,2012-03-20,20.74,0.26,3.87,92,1,9,17,39,26,613295,9781439121191,English,Health
Raising Raffi : A Book about Fatherhood (For People Who Would Never Read Such a Book),Keith Gessen,256,Icon Books,2022-10-27,19.09,1.91,5,1,0,0,0,0,1,911614,9781785789458,English,Health
Strategic Stress Management : An Organizational Approach,"V. Sutherland, C. Cooper",263,Palgrave Macmillan,2002-09-06,56.84,9.66,3,1,0,0,1,0,0,2374891,9780333774878,English,Health
"Parental Support, Psychological Control and Behavioral Control - Assessing Relevance Across Time, Culture and Method",BK Barber,162,John Wiley and Sons Ltd,2006-01-16,37.84,24.96,5,1,0,0,0,0,1,2547258,9781405153898,English,Health
"How Parents Can Raise Resilient Children : Preparing Your Child for the Real Tough World of Adulthood by Instilling Them With Principles of Love, Self-Discipline, and Independent Thinking",Frank Dixon,80,Go Make a Change,2020-03-31,11.51,1.99,4,4,0,1,0,1,2,1220661,9781956018011,English,Health
The Back Book,"Gavin Routledge, Gavin Hastings",176,Zeticula Ltd,2006-04-30,22.23,4.67,2.67,3,1,1,0,0,1,2264840,9781900369039,English,Health
"Marvin's Monster Diary 3 : Trouble with Friends (But I Get By, Big Time!) An ST4 Mindfulness Book for Kids","Raun Melmed, Caroline Bliss Larsen, Arief Kriembonga",152,FAMILIUS LLC,2020-04-14,11.72,0.23,4.88,17,0,0,0,2,15,750291,9781641702348,English,Health
"Intervention Book : Stories and Solutions from Addicts, Professionals, and Families",Kathy L.,256,"Conari Press,U.S.",2011-09-15,17.42,0.08,3.08,12,2,4,1,1,4,2606916,9781573244954,English,Health
Adulterio : Mas alla de la infidelidad,"Luis Davila, 100 Jesus Books",112,Independently Published,2017-06-23,16.62,1.91,5,1,0,0,0,0,1,9781521576045,9781521576045,Spanish,Health
The Book of Boundaries : Set the Limits That Will Set You Free,Melissa Urban,496,Diversified Publishing,2022-10-11,27.42,5.58,4.34,1080,4,21,121,387,547,1670660,9780593632116,English,Health
"Marine Life Adult Coloring Book : Aquatic Animals Coloring Book for Adults With an Assortment of Fish, Mammals, Birds, Shellfish and More! (8.5 x 8.5 Inches - Blue)",Adult Coloring Books Acb,84,ACB Adult Coloring Books,2017-06-18,15.02,1.08,4,1,0,0,0,1,0,9781988245164,9781988245164,English,Health
The Little Book Of Old Wives' Tales,Sarah Klain,76,Little Book House,2021-06-30,24.72,8.98,5,1,0,0,0,0,1,1328070,9780645200904,English,Health
Adulterio Sin Jesus,"Luis Davila, 100 Jesus Books",112,Independently Published,2018-11-20,16.78,1.75,3.5,2,0,1,0,0,1,9781731588555,9781731588555,Spanish,Health
Overcoming Chronic Pain 2nd Edition : A self-help guide using cognitive behavioural techniques,"Dr. Frances Cole, Helen Macdonald, Catherine Carus",416,"Little, Brown Book Group",2020-05-05,14.80,1.20,3.89,62,2,6,10,23,21,1453831,9781472142634,English,Health
Strategic Stress Management : An Organizational Approach,"V. Sutherland, C. Cooper",263,Palgrave Macmillan,2002-09-06,56.84,9.66,3,1,0,0,1,0,0,2374891,9780333774878,English,Health
House Swap : 'The definition of an uplifting book',Olivia Beirne,352,Headline Publishing Group,2022-04-12,10.71,2.29,3.73,384,4,27,121,149,83,67753,9781472284457,English,Health
Astadala Yogamala Vol.2 the Collected Works of B.K.S. Iyengar,Iyengar,328,Allied Publishers Pvt Ltd,2016-02-26,31.37,2.63,4.67,3,0,0,0,1,2,1499784,9788177641783,English,Health
"Penny Whistle Traveling-with-Kids Book : Whether by Boat, Train, Car, or Plane...How to Take The Best Trip Ever with Kids","Meredith Brokaw, Annie Gilbar, Jill Weber",160,Simon & Schuster,1995-04-01,18.68,0.42,3.56,18,1,0,8,6,3,1675692,9780671881368,English,Health
Giving Thanks and Letting Go : Reflections on the Gift of Motherhood,Danielle Bean,128,Ave Maria Press,2020-02-07,12.93,2.57,4.53,77,0,2,5,20,50,1363516,9781594719455,English,Health
Dear Little Ones (Book 3) : Talking to Your Inner Children About Wholeness,Jade Miller,62,Jade Miller Peer Consulting,2021-06-07,13.79,7.71,4.67,6,0,0,0,2,4,1960334,9781736990247,English,Health
The Montessori Book of Coordination and Life Skills : Raising a Creative and Confident Child,Maja Pitamic,176,Sourcebooks,2022-07-12,19.39,0.11,4.2,5,0,0,1,2,2,1717280,9781438090009,English,Health
Living with Schizophrenia : A Family Guide to Making a Difference,"Jeffrey Rado, Philip G. Janicak",144,Johns Hopkins University Press,2017-02-27,15.29,0.91,4,5,0,0,2,1,2,1067033,9781421421438,English,Health
Why Your Child Is Hyperactive : The bestselling book on how ADHD is caused by artificial food flavors and colors,Ben Feingold,224,Random House USA Inc,1985-02-12,15.87,2.13,4.02,45,2,3,3,21,16,651698,9780394734262,English,Health
Intuitive Parenting : How to tune in to your innate wisdom,Jennifer Day,176,"Little, Brown Book Group",2020-02-04,6.86,5.64,5,3,0,0,0,0,3,1339077,9781472142184,English,Health
"Babies Make Music! : For Parents and Their Babies, Book & CD",Lynn Kleiner,40,"Warner Bros. Publications Inc.,U.S.",2000-10-30,25.48,7.52,4.67,3,0,0,0,1,2,57011,9780757937484,English,Health
100% Jesus : Mejor medico Jesus,"Luis Davila, 100 Jesus Books",94,Independently Published,2019-07-27,16.55,1.98,5,2,0,0,0,0,2,9781083091710,9781083091710,Spanish,Health
Red Families v. Blue Families : Legal Polarization and the Creation of Culture,"Naomi Cahn, June Carbone",300,Oxford University Press Inc,2011-11-17,27.34,8.66,3.62,151,4,16,45,55,31,1654477,9780199836819,English,Health
The Perfect Potty Zoo : The Funniest ABC Book,"Agnes Green, Zhanna Mendel",42,April Tale Books,2018-07-29,26.32,3.38,4.23,75,2,3,10,21,39,1463930,9781532377945,English,Health
"You're a Good Friend, Capybara",Chronicle Books,80,CHRONICLE BOOKS,2021-11-25,12.76,3.24,4.28,18,0,2,2,3,11,9781797210575,9781797210575,English,Health
"Marvin's Monster Diary 3 : Trouble with Friends (But I Get By, Big Time!) An ST4 Mindfulness Book for Kids","Raun Melmed, Caroline Bliss Larsen, Arief Kriembonga",152,FAMILIUS LLC,2020-04-14,11.72,0.23,4.88,17,0,0,0,2,15,750291,9781641702348,English,Health
100% Jesus : Mejor medico Jesus,"Luis Davila, 100 Jesus Books",94,Independently Published,2019-07-27,16.38,2.15,5,2,0,0,0,0,2,9781083091741,9781083091741,Spanish,Health
100% Jesus : Mejor medico Jesus,"Luis Davila, 100 Jesus Books",94,Independently Published,2019-07-27,16.55,1.98,5,2,0,0,0,0,2,9781083091710,9781083091710,Spanish,Health
Dear Little Ones (Book 2) : Helping Your Inner Children Heal from Family Conflict,Jade Miller,62,Multifaceted Press,2021-06-02,13.79,7.71,4.86,14,0,0,0,2,12,1960333,9781736990223,English,Health
The Little Book Of Old Wives' Tales,Sarah Klain,76,Little Book House,2021-06-30,24.72,8.98,5,1,0,0,0,0,1,1328070,9780645200904,English,Health
Overcoming Chronic Pain 2nd Edition : A self-help guide using cognitive behavioural techniques,"Dr. Frances Cole, Helen Macdonald, Catherine Carus",416,"Little, Brown Book Group",2020-05-05,14.80,1.20,3.89,62,2,6,10,23,21,1453831,9781472142634,English,Health
"You're a Good Friend, Capybara",Chronicle Books,80,CHRONICLE BOOKS,2021-11-25,12.76,3.24,4.28,18,0,2,2,3,11,9781797210575,9781797210575,English,Health
"The Foot Book : Relief for Overused, Abused and Ailing Feet","Glenn Copeland, Stan Solomon",208,John Wiley and Sons Ltd,1992-04-16,19.84,0.16,3,4,0,1,2,1,0,2070584,9780471558408,English,Health
Meniere Man. THE SELF-HELP BOOK FOR MENIERE'S VERTIGO ATTACKS,Meniere Man,110,Page Addie Press,2013-10-21,15.18,1.49,4.67,6,0,0,0,2,4,1182531,9780992296445,English,Health
The Ultimate Book of Scavenger Hunts : 42 Outdoor Adventures to Conquer with Your Family,Stacy Tornio,232,ROWMAN & LITTLEFIELD,2020-08-01,21.65,1.85,3.32,22,1,5,8,2,6,1573415,9781493051533,English,Health
Big Book of Self-Reliant Living : Advice And Information On Just About Everything You Need To Know To Live On Planet Earth,Walter Szykitka,640,Rowman & Littlefield,2009-12-14,18.56,7.44,3.92,39,1,1,11,13,13,1947162,9781599215662,English,Health
Fashionable Clothing from the Sears Catalogs: Early 1930s,Tammy Ward,160,Schiffer Publishing Ltd,2007-07-01,34.16,1.34,3.5,2,0,1,0,0,1,838977,9780764326158,English,Health
"Dr. Scott's Knee Book : Symptoms, Diagnosis, and Treatment of Knee Problems Including Torn Cartilage, Ligament Damage, Arthritis, Tendinitis, Arthroscopic Surgery, and Total Knee Replacement","Dr W. Norman Scott, Carol Colman",208,Simon & Schuster,1996-03-13,13.77,2.93,4,4,0,0,1,2,1,1423751,9780684811048,English,Health
Queer Animals Coloring Book,Amy Subach,48,Microcosm Publishing,2021-04-06,6.80,1.70,4,11,0,1,2,4,4,1270244,9781621062585,English,Health
The Book of Supplement Secrets : A Beginner's Guide to Nutritional Supplements,Tim Mielke,100,AuthorHouse,2009-03-05,10.66,1.34,3.33,3,0,0,2,1,0,1449945,9781438956152,English,Health
I Love You Still : A Memorial Baby Book,Margaret Scofield,64,"I Love You Still, LLC",2019-08-27,27.37,1.13,5,1,0,0,0,0,1,637801,9780692148174,English,Health
Fatherhood at 19... No Tutorial Books,"Curtis L Witters, Kenneth Davis, Naomi B Lynch",96,Lil Villa Publishing,2020-05-19,14.28,0.62,5,3,0,0,0,0,3,9781735006321,9781735006321,English,Health
After Suicide,John H. Hewett,128,"Westminster/John Knox Press,U.S.",1996-03-01,15.52,1.68,3.29,24,0,3,12,8,1,1006391,9780664242961,English,Health
A Dovetale Press Adaptation of Sherlock Holmes : The Adventure of The Blue Carbuncle by Arthur Conan Doyle,"Gillian M Claridge, B Sally Rimkeit",68,Dovetale Press,2019-09-05,12.92,9.28,4,1,0,0,0,1,0,1003392,9780473372934,English,Health
The Jewish Book of Grief & Healing : A Spiritual Companion for Mourning,"Ron Wolfson, Stuart Matlins, Anne Brener",176,Jewish Lights Publishing,2016-03-29,16.63,3.37,3.64,11,1,0,2,7,1,1464428,9781580238526,English,Health
Black Pearls,Eric V. Copage,365,HarperCollins Publishers Inc,2005-02-09,10.55,0.45,4.51,75,1,0,11,11,52,1423486,9780688122911,English,Health
Fashionable Clothing from the Sears Catalogs: Early 1980s,Tina Skinner,160,Schiffer Publishing Ltd,2007-07-01,34.42,1.08,4,3,0,0,1,1,1,1012174,9780764308765,English,Health
I Want to Be Bilingual! : A Book for New Parents with an Important Request from Your Baby,"Adam Beck, Pavel Goldaev",44,Bilingual Adventures,2019-08-21,11.76,1.04,5,6,0,0,0,0,6,1299853,9784908629044,English,Health
Generation Unbound : Drifting into Sex and Parenthood without Marriage,Isabel V. Sawhill,212,Rowman & Littlefield,2014-09-25,31.73,3.57,3.49,88,8,9,21,32,18,1689376,9780815726357,English,Health
The Little Book of Cannabis : How Marijuana Can Improve Your Life,Amanda Siebert,216,"Greystone Books,Canada",2018-11-16,10.66,3.34,3.89,171,2,10,41,69,49,1594537,9781771644044,English,Health
The Little Book of Sleep,Lisa Dyer,192,Welbeck Publishing Group,2021-02-23,9.84,0.16,4,3,0,0,1,1,1,1608278,9781911610878,English,Health
The Handy Nutrition Answer Book,"Patricia Barnes-Svarney, Thomas E. Svarney",374,Visible Ink Press,2015-08-20,33.81,6.18,3.75,8,0,1,2,3,2,1740605,9781578594849,English,Health
"101 Family Vacation Games : Have Fun While Traveling, Camping, or Celebrating at Home",Shando Varda,160,"Hunter House Inc.,U.S.",2007-08-01,15.00,2.00,3,3,1,0,0,2,0,1062711,9780897934626,English,Health
Living with HHT : Understanding and Managing Your Hereditary Hemorrhagic Telangiectasia,Sara Palmer,160,Johns Hopkins University Press,2018-01-26,25.58,0.82,4.17,6,0,1,1,0,4,975566,9781421423906,English,Health
The Book of Hugs : The Perfect Gift for Cuddle Lovers,Summersdale Publishers,64,Octopus Publishing Group,2020-11-12,8.47,0.53,5,1,0,0,0,0,1,1762576,9781787835795,English,Health
A Way Out of Madness : Dealing with Your Family After You've Been Diagnosed with a Psychiatric Disorder,"Daniel Mackler, Matthew Morrissey",176,AuthorHouse,2010-03-15,18.37,2.53,3.77,13,0,0,6,4,3,1018858,9781449083489,English,Health
The Pegging Book : A Complete Guide to Anal Sex with a Strap-On Dildo,"Cooper S. Beckett, Lyndzi Miller",216,Thornapple Press,2022-11-04,18.99,1.51,4.29,7,0,1,0,2,4,1759119,9781778242090,English,Health
Mom's Everything Book for Daughters : Practical Ideas for a Quality Relationship,Becky Freeman,192,Zondervan,2002-11-01,14.05,2.85,3.72,29,0,0,15,7,7,1655842,9780310242949,English,Health
A Guide to Survivorship for Women Who Have Ovarian Cancer,"Robert E. Bristow, Terri L. Cornelison, F. J. Montz",320,Johns Hopkins University Press,2015-12-25,20.41,0.09,4.6,10,0,0,1,2,7,937383,9781421417547,English,Health
Help and Healing for Your Inner Child Dear Little Ones (Book 1) Hope,Jade Miller,64,Multifaceted Press,2021-05-24,13.78,8.02,4.67,67,1,0,5,8,53,1028639,9781736990209,English,Health
Whit's End Mealtime Devotions,Crystal Bowman,112,Tyndale House Publishers,2013-11-01,11.80,0.20,4.6,5,0,0,0,2,3,1367249,9781589976795,English,Health
"Supporting Young People Coping with Grief, Loss and Death","Deborah Weymont, Tina Rae",144,SAGE Publications Inc,2006-06-29,35.93,19.57,5,1,0,0,0,0,1,1347953,9781412913126,English,Health
The Book of Malcolm : My Son's Life with Schizophrenia,"Fraser Sutherland, John Pepall, Carmine Starnino",200,Dundurn Group Ltd,2022-02-15,17.07,3.93,4.07,30,0,0,8,12,10,1355009,9781459749566,English,Health
The Yoga Zoo Adventure : Animal Poses and Games for Little Kids,"Helen Purperhart, Barbara van Amelsfort",160,Hunter House Publishers,2008-09-11,26.76,0.24,3.89,28,1,3,6,6,12,1282612,9781630266493,English,Health
Protocol Handbook for the Leather Slave : Theory and Practice,Robert J. Rubel,179,The Nazca Plains Corporation,2007-02-19,17.55,2.85,3.52,21,1,3,7,4,6,992434,9781887895156,English,Health
Exactly What You Mean : The BBC Between the Covers Book Club Pick,Ben Hinshaw,224,Penguin Books Ltd,2022-03-24,14.83,1.67,3.5,191,8,21,63,65,34,666967,9780241524725,English,Health
The Book of Hugs : The Perfect Gift for Cuddle Lovers,Summersdale Publishers,64,Octopus Publishing Group,2020-11-12,8.47,0.53,5,1,0,0,0,0,1,1762576,9781787835795,English,Health
Mastering the Self : Seeds of Change for the Aquarian Age: 91 Transformational Kriyas and Meditations,Yogi Bhajan,200,Kundalini Research Institute,2010-06-01,26.30,3.90,4.4,10,1,0,0,2,7,1616661,9781934532386,English,Health
Every Parent Should Read This Book : Eleven lessons for raising a 21st-century teenager,Ben Brooks,304,Quercus Publishing,2022-03-08,9.83,8.67,3.31,13,1,3,2,5,2,1459121,9781529403954,English,Health
The Book of Us (New edition) : The Journal of Your Love Story in 150 Questions,"David Marshall, Kate Marshall",176,"Little, Brown & Company",2019-10-17,15.65,0.35,3.84,93,8,9,16,17,43,1843502,9780316492607,English,Health
"The Big Book Of Love : Loving Yourself, Dating With Love, Loving Relationships",Jo Warwick,242,Jo Warwick,2016-10-29,26.67,2.73,5,1,0,0,0,0,1,1700469,9780995660700,English,Health
The Dating Black Book,"Carlos, Xuma",470,Carlos Xuma,2007-03-30,49.46,6.64,3.83,23,0,1,8,8,6,1860437,9780615141183,English,Health
A Wife's Little Instruction Book : Your Survival Guide to Marriage Without Bloodshed,"Paul M Seaburn, Diana Jordan",132,iUniverse,2002-02-01,14.46,0.14,2,1,0,1,0,0,0,1859415,9780595217861,English,Health
The Discontented Little Baby Book,Pamela Douglas,348,READHOWYOUWANT,2014-10-03,31.13,8.87,4.41,504,7,9,48,146,294,1722626,9781459687370,English,Health
Standing Down Falling Up : Asperger's Syndrome from the Inside Out,Nita Jackson,134,Lucky Duck Publishing,2002-01-01,36.09,25.01,3.43,7,1,2,0,1,3,1292925,9781873942987,English,Health
"Spark Inside, The : A Special Book for Youth",Ami Chen Mills-Naim,48,"Lone Pine Publishing,Canada",2017-04-01,9.43,2.57,3.82,11,1,0,3,3,4,725019,9781772130300,English,Health
"Funny Little Pregnant Things : The good, the bad, and the just plain gross things about pregnancy that other books aren't going to tell you",Emily Doherty,188,Sparkpress,2016-04-05,13.60,4.40,3.64,156,2,16,56,44,38,1385944,9781940716589,English,Health
Navigating Life with Parkinson's Disease,"Sotirios A. Parashos, Rose Wichmann",320,Oxford University Press Inc,2020-10-15,16.67,3.83,3.94,72,0,5,19,23,25,1238106,9780190877477,English,Health
Marriage Advice self-help books : THIS BOOK INCLUDES: Communication in Marriage Workbook And Marriage Counseling Workbook,Katerina Griffith,188,Lulu.com,2022-04-20,29.27,2.73,5,1,0,0,0,0,1,9781471721526,9781471721526,English,Health
True Companions - A Book for Everyone About the Relationships That See Us Through,"Kelly Flanagan, Ian Morgan Cron",232,InterVarsity Press,2021-02-09,17.31,1.19,4.27,73,0,6,6,23,38,1424523,9780830847686,English,Health
WhatsApps from Heaven - Bereavement in the Twenty-first Century,Louise Hamlin,112,John Hunt Publishing,2022-08-01,9.81,3.19,4.5,6,0,1,0,0,5,792837,9781789049473,English,Health
The Little Book of Doctors' Rules : A Practical Guide to the Art of Healing,Clifton K. Meador,112,Square One Publishers,2020-06-01,14.36,1.14,5,3,0,0,0,0,3,1681240,9780757004933,English,Health
The Afterlife Explorers: v. 1 : The Pioneers of Psychical Research,Michael Tymn,172,White Crow Productions,2012-03-26,14.26,1.94,4.33,3,0,0,0,2,1,1984101,9781908733009,English,Health
The Book for My Brother,Tomaz Salamun,108,Houghton Mifflin Harcourt Publishing Company,2006-04-03,16.60,1.50,3.8,101,1,15,20,32,33,1832129,9780156032056,English,Health
Baby Names Book,Emily Johnson,424,Daniel Book,2020-08-31,24.43,0.07,4,1,0,0,0,1,0,1992746,9781951643102,English,Health
Alcoholics Anonymous - Big Book,Alcoholics Anonymous,226,Blurb,2022-11-10,24.91,3.09,4.47,9992,243,312,896,1555,6986,1699202,9781034651673,English,Health
A Delightful Little Book On Aging,Stephanie Raffelock,136,She Writes Press,2020-04-28,16.00,1.99,4.1,118,3,2,27,34,52,1590079,9781631528408,English,Health
Your First Coaching Book : A Practical Guide for Volunteer Coaches,National Alliance for Youth Sports,64,Square One Publishers,2006-01-01,6.32,0.68,2.5,2,0,1,1,0,0,1678883,9780757002007,English,Health
Navigating Smell and Taste Disorders,"Ronald Devere, Marjorie Calvert",208,Demos Medical Publishing,2010-08-31,22.71,1.29,3.75,8,1,0,2,2,3,994822,9781932603965,English,Health
True Companions - A Book for Everyone About the Relationships That See Us Through,"Kelly Flanagan, Ian Morgan Cron",232,InterVarsity Press,2021-02-09,17.31,1.19,4.27,73,0,6,6,23,38,1424523,9780830847686,English,Health
The Need To Say No : How to Be Bullish Without Being Bulldozed,Jill Brooke,136,"Hatherleigh Press,U.S.",2013-09-26,13.05,0.45,2.77,91,12,28,29,13,9,877074,9781578264612,English,Health
Fashionable Clothing from the Sears Catalogs: Late 1930s,Tammy Ward,160,Schiffer Publishing Ltd,2007-07-01,34.69,0.81,4.5,2,0,0,0,1,1,898451,9780764324857,English,Health
Whit's End Mealtime Devotions,Crystal Bowman,112,Tyndale House Publishers,2013-11-01,11.80,0.20,4.6,5,0,0,0,2,3,1367249,9781589976795,English,Health
My Depression : A Picture Book,Elizabeth Swados,176,"Seven Stories Press,U.S.",2015-05-21,11.86,5.64,3.7,394,9,39,106,147,93,674998,9781609806040,English,Health
The Psychologists's Book of Personality Tests - 24 Revealing Tests to Identify & Overcome Your Personal Barriers to a Better Life,L Janda,224,John Wiley & Sons Inc,2001-01-10,14.77,10.23,3.76,38,0,2,14,13,9,963275,9780471371021,English,Health
Baby Names Book : Getting Started on Choosing the Perfect Baby Names and Meanings.,Rachel Carrington,52,Healthy Lifestyles,2012-09-17,7.58,0.72,3.47,17,2,3,3,3,6,1469591,9781630229160,English,Health
"The Anti-Inflammation Diet and Recipe Book, Second Edition : Protect Yourself and Your Family from Heart Disease, Arthritis, Diabetes, Allergies,  and More",Jessica K. Black,260,Hunter House Publishers,2015-10-01,27.29,6.71,3.62,447,14,51,117,176,89,1593591,9781681620930,English,Health
"Supporting Young People Coping with Grief, Loss and Death","Deborah Weymont, Tina Rae",144,SAGE Publications Inc,2006-06-29,35.93,19.57,5,1,0,0,0,0,1,1347953,9781412913126,English,Health
Being a Distance Grandparent : A Book for ALL Generations,Helen Ellis M a,332,Summertime Publishing,2021-04-20,23.91,0.89,3,1,0,0,1,0,0,751842,9781838167035,English,Health
After Suicide,John H. Hewett,128,"Westminster/John Knox Press,U.S.",1996-03-01,15.52,1.68,3.29,24,0,3,12,8,1,1006391,9780664242961,English,Health
A Dovetale Press Adaptation of Sherlock Holmes : The Adventure of The Blue Carbuncle by Arthur Conan Doyle,"Gillian M Claridge, B Sally Rimkeit",68,Dovetale Press,2019-09-05,12.92,9.28,4,1,0,0,0,1,0,1003392,9780473372934,English,Health
Queer Animals Coloring Book,Amy Subach,48,Microcosm Publishing,2021-04-06,6.80,1.70,4,11,0,1,2,4,4,1270244,9781621062585,English,Health
The Mack Within : The Holy Book of Game,Tariq 'King-Flex' Nasheed,224,Penguin Putnam Inc,2005-11-03,12.80,2.20,4.14,198,12,8,27,44,107,751281,9781594481796,English,Health
Every Parent Should Read This Book : Eleven lessons for raising a 21st-century teenager,Ben Brooks,304,Quercus Publishing,2022-03-08,9.83,8.67,3.31,13,1,3,2,5,2,1459121,9781529403954,English,Health
"The Birth Order Book of Love : How the #1 Personality Predictor Can Help You Find ""the One""",William Cane,288,Hachette Books,2008-02-12,15.25,2.75,3.8,35,0,1,15,9,10,1748263,9781600940415,English,Health
The Ultimate Book Of Confidence Tricks : Boost your confidence to an all time high,Ros Taylor,224,Ebury Publishing,2003-05-01,15.22,0.78,3.76,34,0,5,8,11,10,1644294,9780091884574,English,Health
"The Mother of All Parenting Books : The Ultimate Guide to Raising a Happy, Healthy Child from Preschool Through the Preteens",Ann Douglas,588,Wiley,2004-06-17,46.87,2.13,3.77,73,1,4,24,26,18,9781630262181,9781630262181,English,Health
Essential Papers on Object Loss,Rita V. Frankiel,547,New York University Press,1994-04-01,37.98,1.02,4.5,4,0,0,0,2,2,1427102,9780814726211,English,Health
Raising an Emotionally Sensitive Child : Build an Emotionally Healthy Relationship with your Kid,Goldink Books,126,GoldInk Publishers LLC,2021-10-16,21.91,4.49,4,1,0,0,0,1,0,9781956913156,9781956913156,English,Health
Impotence in the Male - The Psychic Disorders of Sexual Function in the Male - Vol I,Wilhelm Stekel,338,Read Books,2013-01-10,25.52,8.18,4,1,0,0,0,1,0,45836,9781447472742,English,Health
