title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Wills Eye Handbook of Ocular Genetics,"Alex V. Levin, Mario Zanolli, Jenina Capasso",308,Thieme Medical Publishers Inc,2018-01-23,72.67,12.32,5,1,0,0,0,0,1,2648123,9781626232938,English,Medical
Failure to Launch : Guiding Clinicians to Successfully Motivate the Long-Dependent Young Adult,"Michael Devine, Lawrence V. Tucker",186,Rowman & Littlefield,2015-04-01,46.17,13.83,3.9,10,1,1,2,0,6,2569130,9781442250826,English,Medical
Health and Modernity : The Role of Theory in Health Promotion,"David V. McQueen, Ilona Kickbusch, Louise Potvin, Jurgen M. Pelikan, Laura Balbo, Thomas Abel",168,Springer-Verlag New York Inc.,2010-10-15,136.64,2.45,3.5,2,0,0,1,1,0,1915051,9781441922809,English,Medical
Small Animal Practice Client Handouts,Rhea V. Morgan,512,Elsevier Health Sciences,2010-04-01,81.45,10.54,5,2,0,0,0,0,2,2520713,9781437708509,English,Medical
Global Handbook on Noncommunicable Diseases and Health Promotion,David V. McQueen,481,Springer-Verlag New York Inc.,2016-09-16,150.75,79.24,5,1,0,0,0,0,1,2173623,9781493966264,English,Medical
Differential Diagnoses : A Comparative History of Health Care Problems and Solutions in the United States and France,Paul V. Dutton,272,Cornell University Press,2007-08-01,69.30,7.20,4.6,5,0,0,0,2,3,2466442,9780801445125,English,Medical
Seeing : The Computational Approach to Biological Vision,"John P. Frisby, James V. Stone",576,MIT Press Ltd,2010-04-30,69.78,12.72,4.77,13,0,0,0,3,10,1002752,9780262514279,English,Medical
Pandemic Disease in the Medieval World : Rethinking the Black Death,"Carol Symes, Monica H. Green",359,Arc Medieval Press,2015-05-01,118.42,18.58,4.22,9,0,1,1,2,5,1613794,9781942401001,English,Medical
Biosecurity Interventions : Global Health and Security in Question,"Andrew Lakoff, Stephen J Collier",312,Columbia University Press,2008-11-30,44.39,7.61,3.42,12,1,1,4,4,2,1232817,9780231146067,English,Medical
"Pregnant Women, Violent Men : What Midwives Need to Know","Sheila C. Hunt, Ann M. Martin",224,Elsevier Health Sciences,2001-06-13,32.63,5.36,5,3,0,0,0,0,3,1416500,9780750652032,English,Medical
Handbook of Computer and Computerized System Validation for the Pharmaceutical Industry,Stephen Robert Goldman,472,AuthorHouse,2003-05-16,39.90,47.80,3,1,0,0,1,0,0,1561402,9781410737441,English,Medical
Medical Surgical Nursing Study Guide : Med Surg Certification Review Book: Med Surg Study Guide and Practice Test Questions [CMSRN Review Book],Test Prep Books,184,Test Prep Books,2019-08-05,53.08,1.96,5,3,0,0,0,0,3,9781628458435,9781628458435,English,Medical
Navigating Life with Dementia,James M. Noble,256,Oxford University Press Inc,2022-08-10,22.27,0.73,4.22,9,0,0,1,5,3,1313699,9780190495688,English,Medical
Navigating Life with a Brain Tumor,"Lynne P. Taylor, Alyx B. Porter, Diane Richard",232,Oxford University Press Inc,2012-12-08,21.35,3.65,4.04,25,0,3,5,5,12,1512561,9780199897797,English,Medical
Aspects of Asperger's : Success in the Teens and Twenties,"Maude Brown, Alex Miller",82,SAGE Publications Ltd,2004-01-07,28.99,21.11,3,2,1,0,0,0,1,1483577,9781904315124,English,Medical
"Toward a Social Psychoanalysis : Culture, Character, and Normative Unconscious Processes","Lynne Layton, Marianna Leavy-sperounis",308,Taylor & Francis Ltd,2020-03-13,43.60,0.40,4.5,6,0,0,1,1,4,1318535,9780367902049,English,Medical
"A Discourse upon the Duties of a Physician : With Some Sentiments, on the Usefulness and Necessity of a Public Hospital : Delivered before the President and Governors of King' College, Held on the 16th of May 1769 : as Advice to Those Gentlemen",Samuel Bard,28,"Applewood Books, U.S.",1997-01-01,9.20,1.80,4,1,0,0,0,1,0,2621337,9781557094469,English,Medical
How To Hold a Cockroach : A book for those who are free and don't know it,"Matthew Maxwell, Allie Daigle",110,Hearthstone,2020-04-20,10.52,1.38,4.37,168,1,6,17,50,94,772991,9781733353335,English,Medical
Deep Learning for Medical Image Analysis,"S. Kevin Zhou, Hayit Greenspan, Dinggang Shen",458,Elsevier Science Publishing Co Inc,2017-01-31,96.90,21.60,3.5,2,0,0,1,1,0,1237353,9780128104088,English,Medical
Music Therapy for Multisensory and Body Awareness in Children and Adults with Severe to Profound Multiple Disabilities : The MuSense Manual,"Roberta S. Adler, Olga V. Samsonova-Jellison, William Cable, Andrea Clark, Xueyan Hua, Grant Howarth",208,Jessica Kingsley Publishers,2017-06-21,29.71,5.29,4.5,2,0,0,0,1,1,1132755,9781785927362,English,Medical
Spot Tests in Organic Analysis,"F. Feigl, V. Anger",804,Elsevier Science & Technology,1989-05-01,64.04,185.96,5,1,0,0,0,0,1,2396507,9780444402097,English,Medical
"The Emotional Intelligence of Human Psychology : 3 Books in 1: The Art of Reading People, Manipulation, Cognitive Behavioral Therapy",Lin Pen,366,PG Publishing LLC,2019-12-21,27.21,3.79,4.33,3,0,0,1,0,2,1897805,9781087813882,English,Medical
"Depression : 101 Powerful Ways To Beat Depression, Stress, Anxiety And Be Happy NATURALLY!",Shining Universe Energy Books,144,Createspace Independent Publishing Platform,2015-12-22,18.39,0.13,4.5,2,0,0,0,1,1,9781522763154,9781522763154,English,Medical
More Hypnotic Scripts That Work : The Breakthrough Book - Volume 2,John Cerbone,230,Profits Publishing,2011-06-21,50.78,21.18,5,1,0,0,0,0,1,661073,9781933817736,English,Medical
Clinics in Human Lactation: History and Assessment: It's All in the Details: v. 3,Denise Altman,112,Praeclarus Press,2016-07-13,15.55,0.45,4,3,0,0,0,3,0,1086724,9781939807670,English,Medical
"The Bipolar Book : History, Neurobiology, and Treatment","Aysegul Yildiz, Pedro Ruiz, Charles Nemeroff",720,Oxford University Press Inc,2016-04-14,122.25,28.25,3.67,3,1,0,0,0,2,2039360,9780190620011,English,Medical
PTCB Exam Study Guide : Test Prep Book & Practice Test Questions for the Pharmacy Technician Certification Examination (PTCE),Test Prep Books,186,Test Prep Books,2017-05-27,43.78,0.11,3.75,4,0,1,1,0,2,9781628454420,9781628454420,English,Medical
Developing Clinical Problem-Solving Skills : A Guide to More Effective Diagnosis and Treatment,"Howard S. Barrows, Garfield C. Pickell",244,WW Norton & Co,1992-01-22,21.79,0.21,3,6,1,1,2,1,1,806655,9780393710106,English,Medical
Hypnotic Scripts That Work : The Breakthrough Book Version 7.0,John Cerbone,388,Profits Publishing,2007-08-30,53.20,42.30,3.58,12,1,1,3,4,3,506060,9781933817354,English,Medical
Keto Diet Guide and Balanced Weight Loss : Compare Types of Diet and Pick The Healthiest,Sweet Smart Books,146,Sweet Smart Books,2021-06-14,22.78,3.12,5,1,0,0,0,0,1,9781737042655,9781737042655,English,Medical
"The Queen V : Everything You Need to Know about Sex, Intimacy, and Down There Health Care",Dr Jackie Walters,304,Andy Cohen Books,2020-02-04,27.34,3.16,4.19,148,1,3,26,55,63,1182019,9781250209184,English,Medical
The Finger Book,John Manning,192,Faber & Faber,2009-03-17,9.57,1.83,2.8,10,2,1,5,1,1,1235327,9780571215409,English,Medical
Summary and Analysis of the Immortal Life of Henrietta Lacks : Based on the Book by Rebecca Skloot,Worth Books,60,OPEN ROAD MEDIA,2017-05-16,9.93,1.06,4.13,23,1,2,2,6,12,2177971,9781504046732,English,Medical
The Book of Overthinking : How to Stop the Cycle of Worry,Gwendoline Smith,272,Andrews McMeel Publishing,2022-05-10,16.73,1.27,3.9,1179,15,69,276,475,344,1023873,9781524868468,English,Medical
The Shapeless Unease : 'A small miracle of a book' - Nathan Flier,Samantha Harvey,192,Vintage Publishing,2021-01-07,10.38,2.12,3.59,1000,21,118,329,310,222,532326,9781529112092,English,Medical
Forensic Anthropology : Current Methods and Practice,"Angi M. Christensen, Nicholas V. Passalacqua, Eric J. Bartelink",520,Elsevier Science Publishing Co Inc,2019-09-23,84.93,2.02,4.4,50,1,1,3,17,28,63430,9780128157343,English,Medical
"Braunwald's Heart Disease, 2 Vol Set : A Textbook of Cardiovascular Medicine","Peter Libby, Robert O. Bonow, Douglas L. Mann, Gordon F. Tomaselli, Deepak Bhatt, Scott D. Solomon, Eugene Braunwald",2034,Elsevier - Health Sciences Division,2021-11-22,258.35,20.15,4.5,72,1,1,3,23,44,1098881,9780323722193,English,Medical
Baby Doctor's Guide To Anatomy and Physiology : Science for Kids Series - Children's Anatomy & Physiology Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.52,5,1,0,0,0,0,1,1471241,9781683057420,English,Medical
Developing Clinicians of Character - A Christian Integrative Approach to Clinical Supervision,Terri S. Watson,240,IVP Academic,2018-04-17,36.40,18.10,4.8,5,0,0,0,1,4,973044,9780830828630,English,Medical
The V-Spot : Healing the 'V'ulnerable Spot from Emotional Abuse,Joan Lachkar,202,Jason Aronson Inc. Publishers,2008-01-30,47.59,14.01,2.5,2,1,0,0,1,0,1683817,9780765703927,English,Medical
Cengage Advantage Books: Kagan and Segal's Psychology : An Introduction (with InfoTrac (R)),"Carolyn Smith, Don Baucum",736,"Cengage Learning, Inc",2003-07-09,36.61,55.39,2.8,10,2,3,1,3,1,2887198,9780155081147,English,Medical
Using Books in Clinical Social Work Practice : A Guide to Bibliotherapy,Jean A Pardeck,172,Taylor & Francis Inc,1998-03-01,160.22,25.06,3.5,2,0,1,0,0,1,9780789001207,9780789001207,English,Medical
The Integration of Psychology and Christianity - A Domain-Based Approach,"William L. Hathaway, Mark A. Yarhouse, Stephen E. Parker",216,Ivp Academic,2021-08-17,21.26,9.74,4.67,3,0,0,0,1,2,932762,9780830841837,English,Medical
The Three Christs of Ypsilanti: Movie Tie-In Edition,Milton Rokeach,368,"The New York Review of Books, Inc",2020-01-22,17.78,2.22,3.74,934,17,79,251,371,216,1076717,9781681375076,English,Medical
Navigating Life with Parkinson's Disease,"Sotirios A. Parashos, Rose Wichmann",320,Oxford University Press Inc,2020-10-15,16.67,3.83,3.94,72,0,5,19,23,25,1238106,9780190877477,English,Medical
A Dovetale Press Adaptation of The Garden Party & The Doll's House by Katherine Mansfield,"Gillian M Claridge, B Sally Rimkeit",68,Dovetale Press,2019-09-16,12.92,9.28,5,2,0,0,0,0,2,1050954,9780473372910,English,Medical
Standing Down Falling Up : Asperger's Syndrome from the Inside Out,Nita Jackson,134,Lucky Duck Publishing,2002-01-01,36.09,25.01,3.43,7,1,2,0,1,3,1292925,9781873942987,English,Medical
"Diagnostic Medical Parasitology, Sixth Edition",LS Garcia,1388,American Society for Microbiology,2016-03-15,199.89,10.06,4.71,7,0,0,0,2,5,1112953,9781555818999,English,Medical
The Essential Writings of Sabina Spielrein : Pioneer of Psychoanalysis,"Sabina Spielrein, Ruth I. Cape, Raymond Burt",180,Taylor & Francis Ltd,2018-08-16,40.42,3.58,4.4,5,0,0,0,3,2,900533,9781138601406,English,Medical
I Love You Still : A Memorial Baby Book,Margaret Scofield,64,"I Love You Still, LLC",2019-08-27,27.37,1.13,5,1,0,0,0,0,1,637801,9780692148174,English,Medical
"Cyclical Psychodynamics and the Contextual Self : The Inner World, the Intimate World, and the World of Culture and Society",Paul L. Wachtel,244,Taylor & Francis Ltd,2014-04-17,49.49,9.01,4,2,0,0,0,2,0,890462,9780415713955,English,Medical
Climate Change and the People's Health,"Sharon Friel, Nancy Krieger",224,Oxford University Press Inc,2019-02-07,41.47,1.03,3.8,10,0,0,4,4,2,807128,9780190492731,English,Medical
Patrick Cameron: Dressing Long Hair Book 2,Patrick Cameron,80,Cengage Learning EMEA,2001-03-01,39.38,42.12,3,2,1,0,0,0,1,1278980,9781861526847,English,Medical
Actions for Kids age 1-3 (Engage Early Readers : Children's Learning Books),"Dayna Martin, A R Roumanis",32,Engage Books,2015-06-15,8.87,6.83,4.25,8,1,0,1,0,6,1473531,9781772260557,English,Medical
Women in Microbiology,RJ Whitaker,368,American Society for Microbiology,2018-10-08,39.32,0.63,4.33,9,0,0,2,2,5,1127886,9781555819538,English,Medical
How to Display Data,"Jenny V. Freeman, Stephen J. Walters, Michael J. Campbell",120,John Wiley and Sons Ltd,2008-02-15,33.97,24.23,3,1,0,0,1,0,0,1445606,9781405139748,English,Medical
Handbook of Military Psychology : Clinical and Organizational Practice,"Stephen V. Bowles, Paul T. Bartone",605,Springer International Publishing AG,2018-02-22,160.42,10.77,4,1,0,0,0,1,0,1604367,9783319661902,English,Medical
The Body in Bioethics,Alastair V. Campbell,164,Taylor & Francis Ltd,2009-05-08,50.84,0.16,3,1,0,0,1,0,0,1586424,9781844720569,English,Medical
PTSD : A Short History,Allan V. Horwitz,256,Johns Hopkins University Press,2018-10-29,25.65,12.35,3.63,19,0,0,9,8,2,1448588,9781421426396,English,Medical
"The No-Salt, Lowest-Sodium Light Meals Book",Donald Gazzaniga,272,St. Martins Press-3PL,2006-07-25,19.58,2.52,4.14,7,0,0,0,6,1,1517093,9780312335021,English,Medical
Treating Sex Offenders : An Evidence-Based Manual,"Jill D. Stinson, Judith V. Becker",356,Guilford Publications,2012-11-13,107.53,17.97,4,6,0,0,1,4,1,769035,9781462506934,English,Medical
Press Here! Reiki for Beginners Book and Card Set : Your Guide to Subtle Energy Therapy,Victor Archuleta,128,Fair Winds Press,2021-04-20,18.27,0.23,3.7,61,0,4,24,19,14,1467350,9781592339983,English,Medical
History And Pathology Of Vaccination - Vol. I. - A Critical Inquiry,Edgar March Crookshank,558,Read Books,2010-01-26,34.70,4.60,4,1,0,0,0,1,0,1567075,9781444683042,English,Medical
Meet Your Body - Baby's First Book Anatomy and Physiology,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.42,5,1,0,0,0,0,1,1276650,9781541902381,English,Medical
Laxiba The Fructose Navigator : The Standard for Fructose Intolerance,J N Stratbucker,246,LAXIBA,2016-04-15,24.90,3.90,3,1,0,0,1,0,0,1085690,9781941978412,English,Medical
The Practice Absite Question Book,Steven Mark Fiser,240,Hancock Surgical Consultants Llc,2006-07-30,53.80,1.70,4,5,0,1,0,2,2,1440376,9781427602541,English,Medical
Navigating Smell and Taste Disorders,"Ronald Devere, Marjorie Calvert",208,Demos Medical Publishing,2010-08-31,22.71,1.29,3.75,8,1,0,2,2,3,994822,9781932603965,English,Medical
The Essential Writings of Sabina Spielrein : Pioneer of Psychoanalysis,"Sabina Spielrein, Ruth I. Cape, Raymond Burt",180,Taylor & Francis Ltd,2018-08-16,40.42,3.58,4.4,5,0,0,0,3,2,900533,9781138601406,English,Medical
A Dovetale Press Adaptation of Sherlock Holmes : The Adventure of The Blue Carbuncle by Arthur Conan Doyle,"Gillian M Claridge, B Sally Rimkeit",68,Dovetale Press,2019-09-05,12.92,9.28,4,1,0,0,0,1,0,1003392,9780473372934,English,Medical
Meniere Man. THE SELF-HELP BOOK FOR MENIERE'S VERTIGO ATTACKS,Meniere Man,110,Page Addie Press,2013-10-21,15.18,1.49,4.67,6,0,0,0,2,4,1182531,9780992296445,English,Medical
Animal Anatomy Coloring Book : Incredibly Detailed Self-Test Veterinary Anatomy Color workbook Perfect Gift for Vet Students & Animal Lovers,Anatomy Academy,62,muze Publishing,2021-06-10,18.37,0.33,4,1,0,0,0,1,0,1217608,9781914207501,English,Medical
A Woman's Book of Shadows : A Celebration of Witchcraft,Elisabeth Brooke,312,Aeon Books Ltd,2019-04-23,22.25,5.25,4.2,10,0,1,1,3,5,1485668,9781911597216,English,Medical
Crash Course Endocrinology: Updated Print + E-book Edition,"Ronan O'Neill, Richard Murphy, Daniel Horton-Szar, Philip Weston, Aftab Ahmad",152,Elsevier Health Sciences,2015-02-20,31.39,3.60,5,1,0,0,0,0,1,1251471,9780723438564,English,Medical
Introduction to Kinesiology 5th Edition With Web Study Guide : Studying Physical Activity,"Shirl J. Hoffman, Duane V. Knudson",488,Human Kinetics Publishers,2017-10-06,129.01,10.49,3.7,33,1,2,10,13,7,760149,9781492549925,English,Medical
Queer Animals Coloring Book,Amy Subach,48,Microcosm Publishing,2021-04-06,6.80,1.70,4,11,0,1,2,4,4,1270244,9781621062585,English,Medical
ABG -- Arterial Blood Gas Analysis Book & DVD,Dr A B Anup,96,ANUP Research & Multimedia LP,2009-05-15,42.40,11.59,3.33,6,1,1,1,1,2,1934178,9781603350044,English,Medical
I Love You Still : A Memorial Baby Book,Margaret Scofield,64,"I Love You Still, LLC",2019-08-27,27.37,1.13,5,1,0,0,0,0,1,637801,9780692148174,English,Medical
"Dr. Scott's Knee Book : Symptoms, Diagnosis, and Treatment of Knee Problems Including Torn Cartilage, Ligament Damage, Arthritis, Tendinitis, Arthroscopic Surgery, and Total Knee Replacement","Dr W. Norman Scott, Carol Colman",208,Simon & Schuster,1996-03-13,13.77,2.93,4,4,0,0,1,2,1,1423751,9780684811048,English,Medical
Emotions of the Human Voice: Clinical Evidence: v. 2,Krzysztof Izdebski,288,Plural Publishing Inc,2008-04-01,71.63,0.37,5,1,0,0,0,0,1,1734248,9781597561181,English,Medical
The International Book of Dyslexia - A Guide to Practice and Resources,I Smythe,208,John Wiley & Sons Inc,2004-03-19,68.60,42.50,5,1,0,0,0,0,1,1665410,9780471496465,English,Medical
The Child Medication Fact Book for Psychiatric Practice,"Feder D Joshua, Tien Elizabeth, Puzantian Talia",148,"Carlat Publishing, LLC",2018-10-02,57.69,26.81,4.67,3,0,0,0,1,2,1425817,9780997510683,English,Medical
"70 Top Green Smoothie Recipe Book : Smoothie Recipe & Diet Book for a Sexy, Slimmer & Youthful You (with Recipe Journal)",Samantha Michaels,94,Cooking Genius,2014-03-31,13.38,7.92,3.67,18,1,2,5,4,6,1955142,9781632875761,English,Medical
The Wiley Handbook of Cognitive Behavioral Therapy 3 V,SG Hofmann,1482,John Wiley & Sons Inc,2013-12-31,380.88,42.32,5,1,0,0,0,0,1,1695122,9781118533208,English,Medical
The Lives & Times: Fundraising Book for Beating Bowel Cancer,"Tim Darvell, Matthew Wright, Joanna Rubery",172,Tim Darvell,2015-11-27,21.27,26.23,5,3,0,0,0,0,3,1702103,9780993367212,English,Medical
Diagnosis of Neoplasia in Endometrial Biopsies Book and Online Bundle : A Pattern-Based and Algorithmic Approach,"Oluwole Fadare, Vinita Parkash",182,Cambridge University Press,2014-12-31,122.72,5.66,4,1,0,0,0,1,0,1676202,9781107040434,English,Medical
"Healthy Diet Books : Raw Food or Gluten Free, Amazing for Weight Loss",Anne Reasner,220,Healthy Lifestyles,2013-04-15,13.06,0.44,3.75,4,0,0,2,1,1,9781631878787,9781631878787,English,Medical
Contemplation and Counseling - An Integrative Model for Practitioners,P. Gregg Blanton,232,IVP ACADEMIC,2019-04-02,18.25,6.75,3.62,8,0,0,4,3,1,867491,9780830828654,English,Medical
"How Parents Can Raise Resilient Children : Preparing Your Child for the Real Tough World of Adulthood by Instilling Them With Principles of Love, Self-Discipline, and Independent Thinking",Frank Dixon,80,Go Make a Change,2020-03-31,11.51,1.99,4,4,0,1,0,1,2,1220661,9781956018011,English,Medical
Couples on the Couch : Psychoanalytic Couple Psychotherapy and the Tavistock Model,"Shelley Nathans, Milton Schaefer",288,Taylor & Francis Ltd,2017-06-08,51.25,0.25,5,1,0,0,0,0,1,839946,9781138242265,English,Medical
The Lives & Times: Fundraising Book for Beating Bowel Cancer,"Tim Darvell, Matthew Wright, Joanna Rubery",172,Tim Darvell,2015-11-27,21.27,26.23,5,3,0,0,0,0,3,1702103,9780993367212,English,Medical
"Smart Parenting, Smarter Kids : The One Brain Book You Need to Help Your Child Grow Brighter, Healthier, and Happier",David Walsh,304,Atria Books,2012-03-20,20.74,0.26,3.87,92,1,9,17,39,26,613295,9781439121191,English,Medical
Clinics in Human Lactation: History and Assessment: It's All in the Details: v. 3,Denise Altman,112,Praeclarus Press,2016-07-13,15.55,0.45,4,3,0,0,0,3,0,1086724,9781939807670,English,Medical
Treating Infidelity : Therapeutic Dilemmas and Effective Strategies,"Nancy Gambescia, Robert E. Jenkins, Gerald R. Weeks",256,WW Norton & Co,2003-11-28,31.16,1.84,4,3,0,0,1,1,1,956710,9780393703887,English,Medical
Bion and Primitive Mental States : Trauma and the Symbiotic Link,Judy K. Eekhoff,140,Taylor & Francis Ltd,2021-12-31,35.94,0.56,5,2,0,0,0,0,2,670759,9781032149097,English,Medical
The Ultimate Medical Mnemonic Comic Book : 150+ Cartoons and Jokes for Memorizing Medical Concepts,"Dwayne A Williams, Isaak N Yakubov",470,Kaplan Publishing,2019-09-05,57.57,4.63,5,2,0,0,0,0,2,1268346,9781506247267,English,Medical
The Book of Games and Warm Ups for Group Leaders 2nd Edition,Leo Rutherford,168,Jessica Kingsley Publishers,2014-11-21,17.61,3.39,4,1,0,0,0,1,0,1032012,9781848192355,English,Medical
The Intelligent Enterprise in the Era of Big Data,V Srinivasan,216,John Wiley & Sons Inc,2016-11-22,29.82,21.98,3.8,5,0,0,1,4,0,2521606,9781118834626,English,Medical
Coaching for Meaning : The Culture and Practice of Coaching and Team Building,V. Lenhardt,306,Palgrave USA,2004-03-04,87.64,3.30,4,1,0,0,0,1,0,2132111,9781403902252,English,Medical
The Body Beautiful : Evolutionary and Sociocultural Perspectives,"V. Swami, A. Furnham",316,Palgrave Macmillan,2008-02-05,93.90,34.60,4,1,0,0,0,1,0,2353064,9780230521865,English,Medical
"Parental Support, Psychological Control and Behavioral Control - Assessing Relevance Across Time, Culture and Method",BK Barber,162,John Wiley and Sons Ltd,2006-01-16,37.84,24.96,5,1,0,0,0,0,1,2547258,9781405153898,English,Medical
One Bright Spot,V. Haskins,281,Palgrave USA,2005-11-05,70.76,13.24,3.83,6,0,0,2,3,1,2534981,9781403947444,English,Medical
