title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Power of Crying Out : When Prayer Becomes Mighty,Bill Gothard,96,Multnomah Press,2002-07-18,8.33,2.67,3.87,127,13,6,20,34,54,1680434,9780735291560,English,"Crime, Thriller"
The Innocent : (Vanessa Munroe: Book 2),Taylor Stevens,352,Cornerstone,2014-06-19,9.97,6.03,3.9,4429,48,222,1040,1950,1169,925219,9780099588832,English,"Crime, Thriller"
Disorderly Attachments,Jennifer L. Jordan,200,Spinsters Ink Books,2007-02-01,14.45,1.05,4.08,13,0,1,2,5,5,1774732,9781883523749,English,"Crime, Thriller"
Sherlock Holmes and the Secret Seven,Val Andrews,98,Baker Street Studios,2020-09-05,9.76,3.04,3.86,147,1,14,40,42,50,1549157,9780947533090,English,"Crime, Thriller"
Council : Helga Finnsdottir Book II,Snorri Kristjansson,352,Quercus Publishing,2022-04-26,10.85,2.15,3.74,65,1,4,20,26,14,1197457,9781784298111,English,"Crime, Thriller"
Slay Bells Ring : A Christmas Cozy Mystery Series Book 2,Mona Marple,134,Aspen Park Publishing,2021-01-26,9.45,0.75,4.44,384,0,3,46,115,220,1217588,9781914296000,English,"Crime, Thriller"
The MX Book of New Sherlock Holmes Stories - Part VII : Eliminate The Impossible: 1880-1891,David Marcum,488,MX Publishing,2017-10-31,48.54,6.76,4.15,39,1,2,7,9,20,2244039,9781787052017,English,"Crime, Thriller"
The Homes : the Waterstones Scottish Book of the Month,J.B. Mylet,384,Profile Books Ltd,2022-12-29,10.23,1.27,4.28,99,0,0,12,47,40,1374037,9781788167055,English,"Crime, Thriller"
The Anchoress of Chesterfield : John the Carpenter (Book 4),Chris Nickson,256,The History Press Ltd,2021-01-01,11.67,0.83,4.43,201,1,1,17,74,108,967307,9780750993098,English,"Crime, Thriller"
The Reluctant King,K'wan,240,"Akashic Books,U.S.",2021-10-07,15.77,2.23,4.27,226,8,10,25,53,130,1367929,9781636140148,English,"Crime, Thriller"
SEAL Team Six Book 4: Hunt the Jackal,"Don Mann, Ralph Pezzullo",336,Hodder & Stoughton,2014-10-23,8.96,0.53,4.06,468,6,15,96,177,174,2539874,9781444769104,English,"Crime, Thriller"
The Dream that Failed : Reflections on the Soviet Union,Walter Laqueur,242,Oxford University Press Inc,1996-06-27,18.04,26.96,3.71,21,0,1,8,8,4,2355564,9780195102826,English,"Crime, Thriller"
The Crow's Call : Amish Greehouse Mystery - Book 1,Wanda E Brunstetter,320,Shiloh Run Press,2020-03-03,16.93,0.07,4.17,1186,26,65,175,339,581,1210277,9781643520216,English,"Crime, Thriller"
The Adventure of the Bloody Tower : Dr. John H. Watson's First Case,Donald MacLachlan,352,Baker Street Studios,2013-11-01,19.04,0.36,3.86,21,0,2,5,8,6,1980614,9781901091595,English,"Crime, Thriller"
"Hellbound : The Black Sun Series, Book 3","Giacometti, Ravenne",336,Hodder & Stoughton,2021-08-10,10.12,2.38,4.06,153,1,6,33,56,57,979596,9781529300338,English,"Crime, Thriller"
Night Fall,Susan Sleeman,324,"Edge of Your Seat Books, Inc.",2020-11-04,18.02,2.88,4.48,1110,5,14,115,289,687,1786057,9781949009552,English,"Crime, Thriller"
Ritualistic Human Sacrifice,C V Hunt,168,Grindhouse Press,2020-10-15,23.30,2.70,3.21,979,144,162,223,248,202,2280103,9781941918784,English,"Crime, Thriller"
Sherlock Holmes and the Disgraced Inspector,John Hall,122,Baker Street Studios,2020-11-05,10.66,2.64,4,291,3,13,63,114,98,1890535,9780947533885,English,"Crime, Thriller"
Nightmare Alley : Movie tie-in edition,"William Lindsay Gresham, Nick Tosches",296,"The New York Review of Books, Inc",2021-12-07,19.57,2.43,3.86,5562,87,380,1324,2217,1554,1592452,9781681376103,English,"Crime, Thriller"
"The Seed Buried Deep (the Expedition Trilogy, Book 2)","Jason Lewis, Kenny Brown, Tammie Stevens",254,BillyFish Books LLC,2013-12-01,21.06,3.84,4.27,214,0,2,27,96,89,1338926,9780984915514,English,"Crime, Thriller"
Get Your Murder Running (Book 4),"Liliana Hart, Louis Scott",142,7TH PRESS,2018-03-20,8.78,0.72,4.15,286,3,7,59,92,125,2752838,9781951129002,English,"Crime, Thriller"
"Never Die Alone : New Orleans series, book 8",Lisa Jackson,432,Hodder & Stoughton,2015-08-13,10.99,0.51,3.96,4163,92,245,863,1498,1465,784681,9781473617490,English,"Crime, Thriller"
The Adventures of Sherlock Holmes and The Glamorous Ghost - Book 2,Harry Demaio,220,MX Publishing,2022-11-08,16.27,6.03,5,4,0,0,0,0,4,1374890,9781804240496,English,"Crime, Thriller"
Bad Day at the Vulture Club : Baby Ganesh Agency Book 5,Vaseem Khan,384,Hodder & Stoughton,2019-11-12,19.03,7.97,4.2,1245,2,20,175,583,465,939637,9781473685369,English,"Crime, Thriller"
