title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Spelunky : Boss Fight Books #11,Derek Yu,224,Boss Fight LLC,2016-03-29,13.38,3.12,4.43,1405,0,10,108,550,737,23449,9781940535111,English,Computing
Artificial Intelligence : A Guide for Thinking Humans,Melanie Mitchell,448,Penguin Books Ltd,2020-09-24,12.89,0.61,4.41,1649,3,25,132,617,872,16027,9780241404836,English,Computing
Pattern-Oriented Software Architecture V 4 - A Pattern Language for Distributed Computing,F Buschmann,636,John Wiley & Sons Inc,2007-05-31,46.39,28.31,3.67,49,2,4,11,23,9,429307,9780470059029,English,Computing
The Planners Guide to CommunityViz : The Essential Tool for a New Generation of Planning,Doug Walker,304,Taylor & Francis Inc,2011-06-16,45.21,5.79,2.5,2,0,1,1,0,0,2253810,9781932364934,English,Computing
After the Book : Information Services for the 21st Century,George Stachokas,224,Woodhead Publishing Ltd,2014-08-18,50.78,8.17,4,3,0,0,1,1,1,2661117,9781843347392,English,Computing
"The XBRL Book : Simple, precise, technical",Ghislain Fourny,184,Createspace Independent Publishing Platform,2017-01-10,18.92,4.23,3.75,4,0,0,2,1,1,2609127,9781535117746,English,Computing
Graphics Gems V (IBM Version),Alan W. Paeth,438,Elsevier Science & Technology,1995-06-15,76.67,0.28,4.21,14,0,2,2,1,9,2019360,9780125434553,English,Computing
The Internet Book : Everything You Need to Know about Computer Networking and How the Internet Works,Douglas E. Comer,376,Taylor & Francis Ltd,2018-09-15,92.82,4.18,3.33,6,1,0,2,2,1,2525551,9781138330290,English,Computing
"The XBRL Book : Simple, precise, technical",Ghislain Fourny,350,Independently Published,2021-01-01,27.74,0.97,3.75,4,0,0,2,1,1,1989459,9798584926281,English,Computing
"The Useful Book of Gadgets, Gizmos & Apps : Solving Life's Little Problems, One Gadget at a Time",Martin Bailey,202,Management Books 2000 Ltd,2016-10-04,13.35,1.55,4,1,0,0,0,1,0,2719081,9781852527723,English,Computing
Hyper-V 2016 Best Practices,"Benedict Berger, Romain Serre",246,Packt Publishing Limited,2016-10-28,50.15,5.85,3.5,2,0,0,1,1,0,2242784,9781785883392,English,Computing
Windows Server 2016 Hyper-V Cookbook -,"Patrick Lownds, Charbel Nemnom, Leandro Carvalho",524,Packt Publishing Limited,2017-01-20,63.28,11.82,4.67,3,0,0,0,1,2,1598052,9781785884313,English,Computing
Modern Big Data Processing with Hadoop : Expert techniques for architecting end-to-end big data solutions to get valuable insights,"V Naresh Kumar, Prashant Shindgikar",394,Packt Publishing Limited,2018-03-30,47.14,4.16,1.5,2,1,1,0,0,0,1762944,9781787122765,English,Computing
MATLAB for Mechanical Engineers,Rao V. Dukkipati,624,New Age International (UK) Ltd,2009-07-01,71.41,1.88,3.2,10,2,1,1,5,1,1752615,9781906574130,English,Computing
The Big Activity Book for Digital Detox,"Jordan Reid, Erin Williams",160,Penguin Putnam Inc,2020-05-05,18.98,0.02,3.2,5,1,0,1,3,0,2427882,9780593085905,English,Computing
Record of Agarest War: Heroines Visual Book,Compile Heart,160,Udon Entertainment Corp,2015-08-04,43.08,0.42,4.5,4,0,0,0,2,2,1487163,9781927925379,English,Computing
The Only Bitcoin Investing Book You'll Ever Need : An Absolute Beginner's Guide to the Cryptocurrency Which Is Changing the World and Your Finances in 2021 and Beyond,Freeman Publications,114,Freeman Publications Limited,2021-02-23,17.18,6.92,4.2,365,4,12,70,99,180,1599402,9781838267377,English,Computing
The Computer Science Activity Book : 24 Pen-and-Paper Projects to Explore the Wonderful World of Coding (No Computer Required!),"Christine Liu, Tera Johnson",32,"No Starch Press,US",2018-11-22,9.56,0.44,5,3,0,0,0,0,3,1746238,9781593279103,English,Computing
Adobe Animate Classroom in a Book (2021 release),Russell Chun,496,Pearson Education (US),2021-03-26,48.79,14.21,4.67,3,0,0,0,1,2,1413551,9780136887423,English,Computing
Click : The Virtual Meetings Book,"Michael Wilkinson, Richard Smith",278,Leadership Strategieds Publishing,2013-08-26,28.21,7.79,3.62,8,0,0,5,1,2,1342174,9780972245852,English,Computing
Publishing E-Books For Dummies,A Luke,320,John Wiley & Sons Inc,2012-09-30,20.42,6.48,4.22,162,1,6,26,52,77,364368,9781118342909,English,Computing
Introduction to SIMAN V and CINEMA V V (Book & Disks) (Paper only),J Banks,480,John Wiley & Sons Inc,1995-01-05,177.92,26.08,4,9,0,2,1,1,5,9780471309604,9780471309604,English,Computing
UMTS Security,V Niemi,286,John Wiley & Sons Inc,2004-01-01,102.45,11.45,4,1,0,0,0,1,0,2988474,9780470847947,English,Computing
Competitive Programming 4 - Book 1 : The Lower Bound of Programming Contests in the 2020s,"Steven Halim, Felix Halim, Suhendry Effendy",330,Lulu.com,2018-12-03,22.45,2.75,5,1,0,0,0,0,1,11365,9781716745522,English,Computing
Coding with Roblox Lua in 24 Hours : The Official Roblox Guide,Official Roblox Books(Pearson),384,Pearson Education (US),2021-12-23,28.11,3.98,3.75,4,1,0,0,1,2,29824,9780136829423,English,Computing
"Multicore Software Development Techniques : Applications, Tips, and Tricks",Robert Oshana,236,Elsevier Science & Technology,2015-11-25,40.70,2.25,3,1,0,0,1,0,0,2369086,9780128009581,English,Computing
"The Creative Gene : How books, movies, and music inspired the creator of Death Stranding and Metal Gear Solid","Hideo Kojima, Nathan Collins",256,"Viz Media, Subs. of Shogakukan Inc",2022-02-03,22.66,0.84,3.88,720,10,32,193,287,198,22762,9781974725915,English,Computing
"Adobe Photoshop Lightroom CC Book for Digital Photographers, The",Scott Kelby,576,Pearson Education (US),2015-05-09,56.61,3.30,4.35,226,1,8,18,84,115,45670,9780133979794,English,Computing
Tamed Agility : Pragmatic Contracting and Collaboration in Agile Software Projects,"Matthias Book, Volker Gruhn, Rüdiger Striemer",334,Springer International Publishing AG,2018-06-15,69.28,0.26,1,1,1,0,0,0,0,9783319823652,9783319823652,English,Computing
Practical Paranoia : Windows Security Essentials,"Andi V West, Marc L Mintz",440,Createspace Independent Publishing Platform,2015-07-30,57.02,3.19,5,1,0,0,0,0,1,9781514139547,9781514139547,English,Computing
Zeitdiskrete Signalverarbeitung,"Alan V Oppenheim, Ronald W Schafer",1079,Walter de Gruyter,1998-12-02,298.68,25.56,4.1,21,0,2,4,5,10,9783486241457,9783486241457,German,Computing
"Eportfolio Performance Support Systems : Constructing, Presenting, and Assessing Portfolios","Katherine V Wills, University Rich Rice",248,Parlor Press,2013-07-31,29.75,7.05,3,1,0,0,1,0,0,9781602354418,9781602354418,English,Computing
Cybersecurity & Homeland Security,Lin V Choi,138,Nova Science Publishers Inc,2006-06-02,70.72,15.28,5,1,0,0,0,0,1,3566490,9781594547287,English,Computing
Ontology-Based Information Retrieval for Healthcare Systems,V Jain,384,John Wiley & Sons Inc,2020-09-15,184.99,75.51,5,1,0,0,0,0,1,9781119640486,9781119640486,English,Computing
Digital Technology and the Future of Broadcasting : Global Perspectives,John V. Pavlik,252,Taylor & Francis Ltd,2015-07-22,142.16,24.34,4,2,0,0,0,2,0,9781138891227,9781138891227,English,Computing
Interactive Applications Using Matplotlib,Benjamin V. Root,174,Packt Publishing Limited,2015-03-26,32.71,5.09,3,1,0,0,1,0,0,9781783988846,9781783988846,English,Computing
Treo Fan Book,Jeff Ishaq,114,O'Reilly Media,2004-12-07,10.96,2.54,2,2,1,0,1,0,0,9780596008161,9780596008161,English,Computing
Light and Skin Interactions : Simulations for Computer Graphics Applications,"Gladimir V. G. Baranoski, Aravind Krishnaswamy",200,Elsevier Science & Technology,2010-05-12,42.59,2.36,5,1,0,0,0,0,1,2891323,9780123750938,English,Computing
The Zynq Book (Chinese Version) : Embedded Processing with the ARM Cortex-A9 on the Xilinx Zynq-7000 All Programmable SoC,"Louise H Crockett, Ross a Elliot, Martin a Enderwitz",468,Strathclyde Academic Media,2016-06-30,42.14,34.36,4,11,0,0,3,5,3,9780992978747,9780992978747,Chinese,Computing
Windows 7 The Black Book,Sean Odom,272,Lulu.com,2009-11-29,26.28,3.32,4.2,5,0,1,0,1,3,9780557137640,9780557137640,English,Computing
Getting Started with V Programming : An end-to-end guide to adopting the V language from basic variables and modules to advanced concurrency,Navule Pavan Kumar Rao,408,Packt Publishing Limited,2021-12-10,43.95,2.15,4.6,5,0,0,0,2,3,9781839213434,9781839213434,English,Computing
Print Is Dead : Books in our Digital Age,J. Gomez,224,Palgrave Macmillan,2007-11-13,33.21,22.29,3.33,123,10,18,38,36,21,2914013,9780230527164,English,Computing
"Neural Networks with Keras Cookbook : Over 70 recipes leveraging deep learning techniques across image, text, audio, and game bots",V Kishore Ayyadevara,568,Packt Publishing Limited,2019-02-28,52.28,0.32,4.2,5,0,0,1,2,2,9781789346640,9781789346640,English,Computing
Information Fusion and Geographic Information Systems : Proceedings of the Third International Workshop,"Vasily V. Popovich, Manfred Schrenk, Kyrill V. Korolenko",335,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2007-07-04,169.04,23.55,3,1,0,0,1,0,0,9783540376286,9783540376286,English,Computing
Max/MSP/Jitter for Music : A Practical Guide to Developing Interactive Music Systems for Education and More,V. J. Manzo,432,Oxford University Press Inc,2016-09-08,138.78,33.72,4.03,59,1,2,11,25,20,9780190243739,9780190243739,English,Computing
Topics in the Mathematical Modelling of Composite Materials,"Andrej V. Cherkaev, Robert Kohn",321,Birkhauser Boston Inc,1997-08-19,217.64,75.86,5,1,0,0,0,0,1,9780817636623,9780817636623,English,Computing
Self-Publish Your Book : A Quick & Easy Step-by-Step Guide,Jessica Bell,136,Vine Leaves Press,2019-05-28,13.01,2.59,4.14,14,0,0,4,4,6,9781925417883,9781925417883,English,Computing
The Influencers : A gripping crime novel with an unforgettable ending,S. V. Leonard,304,Canelo,2022-03-10,10.83,0.67,3.49,185,6,24,60,64,31,9781800323568,9781800323568,English,Computing
Information Fusion and Geographic Information Systems : Proceedings of the Third International Workshop,"Vasily V. Popovich, Manfred Schrenk, Kyrill V. Korolenko",335,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2010-11-30,159.76,32.83,3,1,0,0,1,0,0,9783642072291,9783642072291,English,Computing
Interactive Applications Using Matplotlib,Benjamin V. Root,174,Packt Publishing Limited,2015-03-26,32.71,5.09,3,1,0,0,1,0,0,9781783988846,9781783988846,English,Computing
Tate: The Photography Ideas Book,Lorna Yabsley,176,Octopus Publishing Group,2019-10-29,13.05,2.95,4.16,25,0,0,2,17,6,38962,9781781576663,English,Computing
The Ghidra Book : A Definitive Guide,"Chris Eagle, Kara Nance",640,"No Starch Press,US",2020-09-03,56.38,3.62,4.35,26,0,1,3,8,14,385938,9781718501027,English,Computing
ICT InteraCT for Key Stage 3 Pupil's Book 1,Bob Reeves,120,Hodder Education,2008-01-30,21.49,5.84,3,2,0,0,2,0,0,62299,9780340940976,English,Computing
Adobe InDesign CC Classroom in a Book (2017 release),"Kelly Anton, John Cruise",432,Pearson Education (US),2017-01-19,55.46,15.15,4.09,64,1,4,12,18,29,277833,9780134664095,English,Computing
Print Is Dead : Books in our Digital Age,J. Gomez,224,Palgrave Macmillan,2007-11-13,33.21,22.29,3.33,123,10,18,38,36,21,2914013,9780230527164,English,Computing
Hunting Cyber Criminals - A Hacker's Guide to Online Intelligence Gathering Tools and Techniques,V Troia,544,John Wiley & Sons Inc,2020-03-19,33.81,0.39,4,2,0,0,0,2,0,314410,9781119540922,English,Computing
Digital Technology and the Future of Broadcasting : Global Perspectives,John V. Pavlik,252,Taylor & Francis Ltd,2015-07-22,142.16,24.34,4,2,0,0,0,2,0,9781138891227,9781138891227,English,Computing
After the Book : Information Services for the 21st Century,George Stachokas,224,Woodhead Publishing Ltd,2014-08-18,50.78,8.17,4,3,0,0,1,1,1,2661117,9781843347392,English,Computing
The Internet Book : Everything You Need to Know about Computer Networking and How the Internet Works,Douglas E. Comer,376,Taylor & Francis Ltd,2018-09-15,92.82,4.18,3.33,6,1,0,2,2,1,2525551,9781138330290,English,Computing
Phil Gordon's Little Gold Book : Advanced Lessons for Mastering Poker 2.0,Phil Gordon,400,SIMON & SCHUSTER,2011-10-27,25.80,0.20,3.87,106,0,3,29,53,21,323923,9781451641592,English,Computing
Artificial Intelligence Engines : A Tutorial Introduction to the Mathematics of Deep Learning,James V Stone,218,Sebtel Press,2019-04-01,31.65,11.65,4.08,13,0,0,2,8,3,325678,9780956372819,English,Computing
"The Digital Doctor: Hope, Hype, and Harm at the Dawn of Medicine's Computer Age",Robert Wachter,352,McGraw-Hill Education - Europe,2015-05-16,26.03,4.47,4.15,941,3,20,155,415,348,236132,9780071849463,English,Computing
Dragon's Crown Vol.1,"Atlus, Yuztan",196,Udon Entertainment Corp,2017-11-07,14.22,0.28,3.48,29,2,2,10,10,5,319769,9781772940480,English,Computing
A Scrum Book,"Jeff Sutherland, James Coplie",574,The Pragmatic Programmers,2019-10-31,50.81,12.19,4.5,54,1,2,2,13,36,327090,9781680506716,English,Computing
"Write Your Book! Publish Your Book! Market Your Book! : People, Pointers & Products to Sell Your Book",Blythe Ayne,130,"Emerson & Tilman, Publishers",2017-12-02,18.61,5.39,5,1,0,0,0,0,1,9781947151536,9781947151536,English,Computing
SAP HANA Cookbook,"Chandrasekhar Mankala, Ganesh Mahadevan V.",284,Packt Publishing Limited,2013-12-31,55.70,5.80,3.78,9,0,0,4,3,2,1474902,9781782177623,English,Computing
"Digital Is Destroying Everything : What the Tech Giants Won't Tell You about How Robots, Big Data, and Algorithms Are Radically Remaking Your Future",Andrew V. Edwards,248,Rowman & Littlefield,2018-10-08,24.95,3.15,3.82,22,1,0,5,12,4,3548327,9781538121757,English,Computing
"Write Your Book! Publish Your Book! Market Your Book! : People, Pointers & Products to Sell Your Book",Blythe Ayne,132,"Emerson & Tilman, Publishers",2017-12-01,10.03,1.37,5,1,0,0,0,0,1,9781947151512,9781947151512,English,Computing
A Little Book about Requirements and User Stories : Heuristics for requirements in an agile world,Allan Kelly,145,Software Strategy Ltd,2017-10-02,14.54,2.06,3.97,31,0,1,8,13,9,972227,9780993325069,English,Computing
The Book of CODESYS - Volume 2 : The ultimate guide to PLC and Industrial Controls programming with the CODESYS IDE and IEC 61131-3,Gary Pratt,264,ControlSphere LLC,2022-01-09,170.38,47.02,5,1,0,0,0,0,1,851673,9781737821427,English,Computing
"121 First Dates : How to Succeed at Online Dating, Fall in Love, and Live Happily Ever After (Really!)",Wendy Newman,320,Beyond Words Publishing,2016-01-28,16.31,0.69,3.69,262,3,27,81,89,62,709048,9781582705729,English,Computing
The Docker Book,James Turnbull,436,James Turnbull,2014-08-04,31.86,3.34,4.67,6,0,0,0,2,4,50858,9780988820234,English,Computing
Computability and Unsolvability,Martin Davis,288,Dover Publications Inc.,1985-12-01,17.15,0.85,3.83,29,0,3,7,11,8,609075,9780486614717,English,Computing
Postprint : Books and Becoming Computational,N. Katherine Hayles,248,Columbia University Press,2021-03-01,21.79,2.71,2.88,8,1,2,2,3,0,922734,9780231198257,English,Computing
Adobe XD CC Classroom in a Book (2018 release),Brian Wood,320,Pearson Education (US),2018-05-01,51.92,5.08,3.43,7,0,1,3,2,1,1292134,9780134686592,English,Computing
Post-Digital Book Cultures : Australian Perspectives,"Alexandra Dane, Millicent Weber",288,Monash University Publishing,2021-12-01,24.72,5.78,5,2,0,0,0,0,2,1780260,9781922464330,English,Computing
Bible Adventures : Boss Fight Books #7,Gabe Durham,168,Boss Fight LLC,2015-03-30,12.96,3.04,4.11,275,1,5,43,141,85,1488310,9781940535074,English,Computing
The Little Book of Big PR : 100+ Quick Tips to Get Your Business Noticed,Jennefer Witter,128,HarperCollins Focus,2018-09-12,8.90,4.00,4,6,0,0,0,6,0,1433243,9780814436219,English,Computing
Super Mario Bros. 2 : Boss Fight Books #6,Jon Irwin,192,Boss Fight LLC,2014-10-06,12.96,3.04,3.47,330,6,35,131,114,44,1616333,9781940535050,English,Computing
Win the Game of Googleopoly : Unlocking the Secret Strategy of Search Engines,Sean V. Bradley,272,John Wiley & Sons Inc,2015-03-10,19.76,1.64,3.13,15,1,4,5,2,3,1558760,9781119002581,English,Computing
FORTNITE Official 2020 Diary,EPIC GAMES,128,Headline Publishing Group,2019-07-23,11.63,3.23,5,1,0,0,0,0,1,1010738,9781472266125,English,Computing
Adobe Audition CC Classroom in a Book,"Maxim Jago, Adobe Creative Team",352,Pearson Education (US),2018-11-17,48.07,6.43,4.5,2,0,0,0,1,1,858351,9780135228326,English,Computing
Apple Photos Book for Photographers,Derrick Story,240,ROCKY NOOK,2016-11-28,22.86,3.14,4.15,20,0,0,4,9,7,1470565,9781681981185,English,Computing
Bookishness : Loving Books in a Digital Age,Jessica Pressman,216,Columbia University Press,2020-12-01,25.64,4.86,3.76,68,2,7,15,25,19,1409857,9780231195133,English,Computing
Podcasting - The little Book of Podcasting : 7 Simple Steps to Starting a Successful Podcast,Jerry The Pod-Starter Hamilton,172,Admore Publishing,2020-05-15,19.87,5.43,4.5,4,0,0,0,2,2,2809948,9783967720112,English,Computing
World Of Warcraft : Boss Fight Books #12,Daniel Lisi,128,Boss Fight LLC,2016-06-20,11.71,4.29,3.67,137,0,9,55,45,28,1300841,9781940535128,English,Computing
Galaga : Boss Fight Books #4,Michael Kimball,136,Boss Fight LLC,2014-07-01,12.13,3.87,3.1,197,21,47,52,45,32,2280015,9781940535036,English,Computing
Chrono Trigger : Boss Fight Books #2,Michael P. Williams,192,Boss Fight LLC,2014-04-01,12.96,2.54,3.38,413,11,57,159,134,52,1488572,9781940535012,English,Computing
The Colossal Computer Cartoon Book : Enhanced Edition,David H Ahl,128,Lulu.com,2017-11-06,29.91,2.99,3.56,9,0,2,1,5,1,46236,9781365234880,English,Computing
Super Mario Bros. 3 : Boss Fight Books #13,Alyse Knoor,176,Boss Fight LLC,2016-07-08,12.55,2.95,3.78,231,1,12,69,103,46,1488575,9781940535135,English,Computing
"Stop Procrastination & Increase Productivity : 60 Tricks on How to Improve Your Focus, Time Management, Habits, Productivity and Overall Ability to Get Things Done One Day at a Time",A V Mendez,138,Walt Grace Media,2020-08-25,13.92,0.48,4,1,0,0,0,1,0,9781716561832,9781716561832,English,Computing
Computer Education for Teachers - Integrating Technology into Classroom Teaching 6e,V Sharp,416,John Wiley & Sons Inc,2008-12-16,145.73,14.27,4,1,0,0,0,1,0,2992101,9780470141106,English,Computing
The Big Activity Book for Digital Detox,"Jordan Reid, Erin Williams",160,Penguin Putnam Inc,2020-05-05,18.98,0.02,3.2,5,1,0,1,3,0,2427882,9780593085905,English,Computing
How to Use Jmol to Study and Present Molecular Structures (Vol. 1),Angel Herraez,144,Lulu.com,2008-01-30,17.45,8.85,2,1,0,1,0,0,0,1973579,9781847992598,English,Computing
"Learning from Data - Concepts, Theory and Methods 2e",V Cherkassky,560,John Wiley & Sons Inc,2007-09-11,133.81,41.19,3.89,9,0,1,1,5,2,3009038,9780471681823,English,Computing
"The TAB Battery Book: An In-Depth Guide to Construction, Design, and Use",Michael Root,272,McGraw-Hill Education - Europe,2011-01-16,40.20,7.30,4,5,0,0,0,5,0,1823513,9780071739900,English,Computing
"E-Commerce Business - Shopify & Dropshipping : 2 Books in 1: How to Make Money Online Selling on Shopify, Amazon FBA, eBay, Facebook, Instagram and Other Social Medias",Brett Standard,232,Novelty Publishing LLC,2019-08-11,20.50,5.30,4,5,0,0,1,3,1,1491971,9781951345068,English,Computing
Post-Digital Book Cultures : Australian Perspectives,"Alexandra Dane, Millicent Weber",288,Monash University Publishing,2021-12-01,24.72,5.78,5,2,0,0,0,0,2,1780260,9781922464330,English,Computing
Podcasting - The little Book of Podcasting : 7 Simple Steps to Starting a Successful Podcast,Jerry The Pod-Starter Hamilton,172,Admore Publishing,2020-05-15,19.87,5.43,4.5,4,0,0,0,2,2,2809948,9783967720112,English,Computing
The Complete Book of Data Anonymization : From Planning to Implementation,Balaji Raghunathan,267,Taylor & Francis Inc,2013-05-21,86.90,17.60,3.25,4,0,1,1,2,0,2154567,9781439877302,English,Computing
Max/MSP/Jitter for Music : A Practical Guide to Developing Interactive Music Systems for Education and More,V. J. Manzo,432,Oxford University Press Inc,2016-09-08,138.78,33.72,4.03,59,1,2,11,25,20,9780190243739,9780190243739,English,Computing
Information Retrieval : Implementing and Evaluating Search Engines,"Stefan Buttcher, Charles L. A. Clarke, Gordon V. Cormack",632,MIT Press Ltd,2016-02-12,51.47,1.03,4.29,14,0,1,1,5,7,1164249,9780262528870,English,Computing
The Crafters' Club Series: Two Worlds : Crafters' Club Book 1,Louise Guy,106,Go Direct Publishing,2015-08-05,8.71,1.99,4.42,96,3,2,9,20,62,598792,9780994341402,English,Computing
Soft & Cuddly,Jarett Kobek,192,Boss Fight LLC,2017-01-24,13.04,2.96,3.79,62,1,7,16,18,20,1140657,9781940535159,English,Computing
Text Data Management and Analysis : A Practical Introduction to Information Retrieval and Text Mining,"Chengxiang Zhai, Sean Massung",530,Morgan & Claypool Publishers,2016-06-30,119.83,30.87,3.71,7,0,1,1,4,1,1301286,9781970001167,English,Computing
An Unofficial Joke Book for Fortniters: Sidesplitting Jokes and Shenanigans from Salty Springs,"Brian Boone, Amanda Brack",176,Skyhorse Publishing,2019-05-14,8.35,0.65,3.67,6,2,0,0,0,4,1278142,9781510748071,English,Computing
The Logstash Book,James Turnbull,262,James Turnbull,2014-12-22,21.04,3.26,3.79,191,2,8,56,87,38,1895034,9780988820227,English,Computing
"Digital Is Destroying Everything : What the Tech Giants Won't Tell You about How Robots, Big Data, and Algorithms Are Radically Remaking Your Future",Andrew V. Edwards,248,Rowman & Littlefield,2018-10-08,24.95,3.15,3.82,22,1,0,5,12,4,3548327,9781538121757,English,Computing
"Pequeño libro rojo del activista en la red/ Little Red Book of the network activist : Introduccion a La Criptografia Para Redacciones, Whistleblowers, Activistas, Disidentes Y Personas Humanas En General",Marta Peirano,136,Random House Mondadori,2015-01-22,16.50,0.78,3.67,188,3,12,63,76,34,1081072,9788499187778,Spanish,Computing
"Audio For Authors : Audiobooks, Podcasting, And Voice Technologies",Joanna Penn,324,Curl Up Press,2020-03-05,17.55,0.55,4.64,88,0,2,1,24,61,1296982,9781913321215,English,Computing
"Advanced Software Testing - Vol. 1, 2nd Edition : Guide to the ISTQB Advanced Certification as an Advanced Test Analyst",Rex Black,376,Rocky Nook,2015-12-28,44.45,11.55,3.88,136,4,7,35,46,44,376516,9781937538682,English,Computing
The Little Book on CoffeeScript,Alex Maccaw,60,O'Reilly Media,2012-02-21,7.20,2.80,3.69,198,1,14,59,96,28,503341,9781449321055,English,Computing
King George V Class Battleships: Shipcraft 2,Roger Chesneau,64,Pen & Sword Books Ltd,2016-02-02,17.91,0.59,4.4,5,0,0,0,3,2,383281,9781848321144,English,Computing
The Big Book Of Small Python Projects : 81 Easy Practice Programs,Al Sweigart,536,"No Starch Press,US",2021-06-25,36.94,3.56,4.37,38,0,2,5,8,23,414516,9781718501249,English,Computing
The Data Model Resource Book - Universal Patterns for Data Modeling V3,L Silverston,640,John Wiley & Sons Inc,2009-01-13,71.42,21.18,4.22,32,0,1,4,14,13,355315,9780470178454,English,Computing
"Photoshop Elements 2020 Book for Digital Photographers, The",Scott Kelby,384,Pearson Education (US),2020-01-02,48.02,2.48,4.71,7,0,0,0,2,5,367247,9780135301012,English,Computing
The Facebook Marketing Book,"Dan Zarrella, Alison Zarrella",240,O'Reilly Media,2011-02-01,16.58,2.42,3.24,54,4,11,18,10,11,439567,9781449388485,English,Computing
"The Advanced Roblox Coding Book: An Unofficial Guide, Updated Edition : Learn How to Script Games, Code Objects and Settings, and Create Your Own World!",Heath Haskins,256,Adams Media Corporation,2022-07-07,15.20,1.80,4.5,4,0,0,1,0,3,365096,9781507217887,English,Computing
F2: Galaxy of Football : Attack of the Football Cyborgs (THE FOOTBALL BOOK OF THE YEAR!),"The F2, Amrit Birdi",192,Bonnier Books Ltd,2017-10-19,19.75,3.75,4.28,53,3,2,3,14,31,197504,9781911600008,English,Computing
Fractals : On the Edge of Chaos,Oliver Linton,64,Bloomsbury Publishing,2021-02-23,12.63,1.87,3.75,24,0,3,4,13,4,513950,9781635575088,English,Computing
Street Fighter VS Darkstalkers Vol.2 : Dimensions of Darkness,"Ken Siu-Chong, Rob Armstrong, Edwin Huang, Hanzo Steinbach, Omar Dogan, Sean Galloway, Ryan Kinnaird",112,Udon Entertainment Corp,2018-07-10,14.41,1.59,3.16,19,1,5,6,4,3,590291,9781772940541,English,Computing
Max/MSP/Jitter for Music : A Practical Guide to Developing Interactive Music Systems for Education and More,V. J. Manzo,360,Oxford University Press Inc,2011-12-22,51.66,5.34,4.03,59,1,2,11,25,20,644869,9780199777686,English,Computing
I Can't Believe I'm Buying This Book : A Commonsense Guide to Successful Internet Dating,Evan Marc Katz,192,Random House USA Inc,2004-03-01,15.72,0.28,2.97,35,4,5,16,8,2,554638,9781580085717,English,Computing
"The Ascent Of Information : Books, Bits, Genes, Machines, and Life's Unending Algorithm",Caleb Scharf,352,RIVERHEAD,2021-06-17,25.22,5.78,3.82,157,4,12,35,63,43,470982,9780593087244,English,Computing
The New Technology Elite - How Great Companies Optimize Both Technology Consumption and Production,V Mirchandani,400,John Wiley & Sons Inc,2012-04-10,34.17,20.43,3.54,13,1,1,4,4,3,9781118103135,9781118103135,English,Computing
"Stop Procrastination & Increase Productivity : 60 Tricks on How to Improve Your Focus, Time Management, Habits, Productivity and Overall Ability to Get Things Done One Day at a Time",A V Mendez,138,Walt Grace Media,2020-08-25,13.92,0.48,4,1,0,0,0,1,0,9781716561832,9781716561832,English,Computing
"Being There : Putting Brain, Body, and World Together Again",Andy Clark,292,MIT Press Ltd,1998-01-23,57.59,17.11,4.14,199,3,7,20,98,71,423292,9780262531566,English,Computing
"Comic Book Story of Video Games, The",J Hennessey,192,Potter/Ten Speed/Harmony/Rodale,2017-10-03,17.61,1.89,3.64,459,5,38,168,153,95,202492,9780399578908,English,Computing
The Hundred-Page Machine Learning Book,Andriy Burkov,160,Andriy Burkov,2019-01-01,45.77,10.63,4.28,963,10,22,122,341,468,210116,9781999579500,English,Computing
Information Theory and Statistics,Solomon Kullback,432,Dover Publications Inc.,1997-10-21,23.79,0.21,3.95,20,0,1,4,10,5,701170,9780486696843,English,Computing
Computer Graphics Programming in OpenGL with C,"V. Scott Gordon, John L. Clevenger",504,MERCURY LEARNING & INFORMATION,2021-01-19,78.28,4.72,4.6,5,0,0,0,2,3,911607,9781683926726,English,Computing
"The Elder Scrolls Online: Tales of Tamriel, Book I: The Land",Bethesda Softworks,232,Titan Books Ltd,2015-04-24,36.20,0.30,4.35,210,0,4,26,72,108,165817,9781783293179,English,Computing
The Definitive Guide to CentOS,"Peter Membrey, Tim Verhoeven, Ralph Angenendt",352,Springer-Verlag Berlin and Heidelberg GmbH & Co. KG,2009-07-27,49.43,4.06,4.22,18,0,0,3,8,7,727734,9781430219309,English,Computing
No Filter : The Inside Story of Instagram - Winner of the FT Business Book of the Year Award,Sarah Frier,352,Cornerstone,2021-02-11,11.94,0.56,4.12,8857,37,191,1447,4139,3043,38826,9781847942548,English,Computing
Information Theory : A Tutorial Introduction,Dr James V Stone,260,Sebtel Press,2016-05-01,71.26,12.84,4.08,127,1,6,20,55,45,1015428,9780993367953,English,Computing
Zzt : Boss Fight Books #3,Anna Anthropy,144,Boss Fight LLC,2014-06-02,12.55,3.45,4.01,279,5,13,59,99,103,1037076,9781940535029,English,Computing
Pervasive Games : Theory and Design,"Markus Montola, Jaakko Stenros, Annika Waern",313,Taylor & Francis Inc,2009-07-22,61.42,5.58,3.94,48,0,1,13,22,12,635974,9780123748539,English,Computing
