title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
"Books in Motion : Connecting Preschoolers with Books through Art, Games, Movement, Music, Playacting, and Props",Julie Dietzel-Glair,224,Neal-Schuman Publishers Inc,2013-04-30,67.35,13.35,3.65,26,0,4,5,13,4,2183929,9781555708108,English,Reference
Comic Books : How the Industry Works,"Shirrel Rhoades, Stan Lee",406,Peter Lang Publishing Inc,2007-11-21,33.66,2.74,3.62,8,0,2,1,3,2,2462558,9780820488929,English,Reference
How to Be Confident : The New Book from the International Number 1 Bestselling Author,James Smith,288,HarperCollins Publishers,2023-01-03,24.48,0.02,3.81,349,8,16,96,142,87,66361,9780008536442,English,Reference
Together Is Better : A Little Book of Inspiration,Simon Sinek,160,Penguin Putnam Inc,2016-09-13,19.29,3.21,4.24,3773,41,133,528,1254,1817,48560,9781591847854,English,Reference
A Social History of Books and Libraries from Cuneiform to Bytes,Patrick M. Valentine,222,Scarecrow Press,2012-11-02,78.09,20.41,3.2,10,0,3,3,3,1,1880593,9780810885707,English,Reference
"Design Thinking In The Classroom : Easy-to-Use Teaching Tools to Foster Creativity, Encourage Innovation, and Unleash Potential in Every Student",David Lee,224,Ulysses Press,2018-11-16,15.64,4.26,4.21,24,0,0,4,11,9,134695,9781612438016,English,Reference
An Engineering Data Book,"J R Calvert, Roy Farrar",112,Bloomsbury Publishing PLC,2008-07-15,34.14,0.85,4,3,0,0,1,1,1,820474,9780230220331,English,Reference
"The Ultimate James Bond Fan Book : Fun, Facts, & Trivia About the James Bond Movies",Deborah Lipp,524,Deborah Lipp,2020-10-01,36.32,0.18,3.49,35,2,4,12,9,8,626032,9781735741000,English,Reference
"Best Karate, Vol.3: Kumite 1",Masatoshi Nakayama,144,"Kodansha America, Inc",2013-10-11,17.90,1.10,4.46,85,0,1,10,23,51,208569,9781568365343,English,Reference
The Oxford Book of Aphorisms,John Gross,394,Oxford University Press,2003-04-24,22.32,12.48,4.19,117,2,4,24,27,60,197871,9780192804563,English,Reference
A Political History of the World : Three Thousand Years of War and Peace,Jonathan Holslag,656,Penguin Books Ltd,2019-11-26,15.80,0.20,3.68,431,5,35,138,168,85,140263,9780241395561,English,Reference
"Llewellyn's Complete Formulary of Magical Oils : Over 1200 Recipes, Potions and Tinctures for Everyday Use",Celeste Rayne Heldstab,408,"Llewellyn Publications,U.S.",2012-03-31,26.34,6.66,4.31,176,2,2,31,45,96,15715,9780738727516,English,Reference
The German Shepherd Dog In Word And Picture,V. Stephanitz,710,Read Books,2009-12-31,52.32,7.88,4.18,17,0,2,2,4,9,872120,9781444655544,English,Reference
The Conde Nast Traveler Book of Unforgettable Journeys: Volume II : Great Writers on Great Places,"Various, Klara Glowczewska",448,Penguin Putnam Inc,2014-10-10,17.76,0.24,3.53,96,1,10,36,35,14,558899,9780143121473,English,Reference
"The Smartest Book in the World : A Lexicon of Literacy, A Rancorous Reportage, A Concise Curriculum of Cool",Greg Proops,320,Atria Books,2017-03-09,15.27,0.73,3.59,828,28,94,232,309,165,818438,9781476747057,English,Reference
The Little Book for Plant Parents : Simple Tips to Help You Grow Your Own Urban Jungle,Felicity Hart,144,Octopus Publishing Group,2021-10-12,10.95,0.55,4.05,44,0,2,7,22,13,190426,9781787836877,English,Reference
The Little Book of Shakespeare,DK,208,Dorling Kindersley Ltd,2018-06-07,9.64,1.86,3.59,34,0,3,11,17,3,720334,9780241341162,English,Reference
"My Grandmother's Life: Volume 4 : Grandma, I Want to Know Everything About You - Give to Your Grandmother to Fill in with Her Memories and Return to You as a Keepsake",Editors of Chartwell Books,204,Book Sales Inc,2020-12-15,11.34,0.66,5,4,0,0,0,0,4,179271,9780785839095,English,Reference
The Tibetan Book of Everyday Wisdom : A Thousand Years of Sage Advice,"Thupten Jinpa, Beth Newman",520,"Wisdom Publications,U.S.",2018-05-24,54.07,1.93,5,1,0,0,0,0,1,798443,9780861714667,English,Reference
"Electricity for Kids : Facts, Photos and Fun Children's Electricity Books Edition",Baby Professor,40,Baby Professor,2015-08-12,12.62,3.48,5,3,0,0,0,0,3,1027932,9781682806050,English,Reference
Kama Sutra : The Book of Sex Positions,Sadie Cayman,128,Racehorse,2020-02-04,13.34,0.66,3.79,14,0,1,4,6,3,36716,9781631584916,English,Reference
The Book of General Ignorance,"John Mitchinson, John Lloyd",288,Random House USA Inc,2007-08-07,22.97,1.53,3.76,10332,148,648,3110,4032,2394,71005,9780307394910,English,Reference
How to Write a Lot : A Practical Guide to Productive Academic Writing,Paul J. Silvia,110,American Psychological Association,2018-09-25,17.08,3.42,4.07,4148,30,150,804,1700,1464,38116,9781433829734,English,Reference
"Knitter's Book of Socks, The",C Parkes,208,Random House USA Inc,2011-10-11,26.40,4.60,4.28,663,3,10,78,277,295,66805,9780307586803,English,Reference
The Art and Craft of Handmade Books: Revised and Updated,Shereen Laplantz,128,Dover Publications Inc.,2016-08-26,19.46,0.04,3.81,83,1,6,22,33,21,200993,9780486800370,English,Reference
Oscar Wilde's Wit and Wisdom : A Book of Quotations,Oscar Wilde,64,Dover Publications Inc.,2000-01-02,3.54,0.46,4.24,1353,11,36,216,443,647,14534,9780486401461,English,Reference
Rulership Book : A Directory of Astrological Correspondences,Rex E. Bills,456,American Federation of Astrologers Inc,2007-06-13,21.93,3.07,4.57,88,0,2,5,22,59,50236,9780866904315,English,Reference
"All the GMAT: Content Review, Set of 3 Books, Includes 6 Online Practice Tests, Effective Strategies to Score Higher",Manhattan Prep,1912,Kaplan Publishing,2019-10-03,193.40,36.10,4.21,58,3,2,4,20,29,145702,9781506219707,English,Reference
"The Ultimate Yorkshire Terrier Book : Guide to Caring, Raising, Training, Breeding, Whelping, Feeding and Loving a Yorkie",Patricia O'Grady,128,AuthorHouse,2009-12-16,12.91,0.89,3.97,32,2,2,4,11,13,792562,9781449043841,English,Reference
Caring for Books and Documents,A. D. Baynes-Cope,48,NEW AMSTERDAM BOOKS,1998-06-21,10.83,2.17,4,2,0,0,1,0,1,1550574,9780941533683,English,Reference
The Three Books of Enoch and the Book of Giants,Paul C Schnieders,288,Iap - Information Age Pub. Inc.,2017-05-13,18.90,0.70,3.67,6,1,0,1,2,2,52906,9781609423360,English,Reference
Using Picture Story Books to Teach Literary Devices : Recommended Books for Children and Young Adults Volume 4,Susan Hall,296,ABC-CLIO,2007-12-30,50.07,2.83,4.44,18,0,0,3,4,11,1279201,9781591584933,English,Reference
100 Books for Girls to Grow on : An Inspiring Approach to Reading,Shireen Dodson,256,HarperCollins Publishers Inc,1998-09-01,17.50,2.50,3.98,50,0,4,13,13,20,1408906,9780060957186,English,Reference
The Little Red Writing Book,Brandon Royal,160,F&W Publications Inc,2007-11-30,9.25,1.75,3.78,437,8,31,125,157,116,57798,9781582975214,English,Reference
The Times Good University Guide 2022 : Where to Go and What to Study,"Zoe Thomas, Times Books",592,HarperCollins Publishers,2021-05-01,23.85,11.15,4.5,2,0,0,0,1,1,480561,9780008419462,English,Reference
The Little Book of Trauma Healing: Revised & Updated : When Violence Strikes and Community Security Is Threatened,Carolyn Yoder,120,Skyhorse Publishing,2020-06-02,8.65,0.35,4.36,14,0,1,0,6,7,34150,9781680996036,English,Reference
Principles of Neural Information Theory : Computational Neuroscience and Metabolic Efficiency,James V. Stone,260,Sebtel Press,2018-06-08,32.07,8.03,4.15,13,0,0,3,5,5,553517,9780993367922,English,Reference
"My Autobiography : With ""The Political and Social Doctrine of Fascism""","Benito Mussolini, Richard Washburn Child",249,Dover Publications Inc.,2006-07-28,14.06,1.94,3.47,83,3,16,22,23,19,266300,9780486447773,English,Reference
"The Catalogue of Shipwrecked Books : Christopher Columbus, His Son, and the Quest to Build the World's Greatest Library",Edward Wilson-Lee,416,Scribner Book Company,2020-03-10,15.70,1.80,3.68,925,22,74,273,369,187,1615376,9781982111403,English,Reference
The Everything Essential Brazilian Portuguese Book : All You Need to Learn Brazilian Portuguese in No Time!,Fernanda Ferreira,256,Adams Media Corporation,2013-08-18,13.54,0.46,4.23,13,0,1,1,5,6,335433,9781440567544,English,Reference
"Effective Business Writing : Strategies, Suggestions and Examples",Maryann V. Piotrowski,160,HarperCollins Publishers Inc,2013-07-10,12.81,3.32,3.66,38,1,6,11,7,13,573368,9780062733818,English,Reference
Film Form,Sergei Eisenstein,304,HOUGHTON MIFFLIN,1969-06-01,18.40,0.60,4.07,1028,17,46,189,369,407,166930,9780156309202,English,Reference
The Senior Moments Activity Book : Restore Your Brain to Its Tack-like Sharpness,Geoff Tibballs,224,Michael O'Mara Books Ltd,2018-08-01,11.05,0.45,3.5,4,0,1,1,1,1,309094,9781782436867,English,Reference
"Then Sings My Soul, Book 2 : 150 of the World's Greatest Hymn Stories",Robert J. Morgan,320,Thomas Nelson Publishers,2004-10-30,19.48,6.52,4.27,143,0,3,25,45,70,277194,9780785251682,English,Reference
100 Must-read Life-Changing Books,Nick Rennison,160,Bloomsbury Publishing PLC,2009-02-01,13.60,3.40,3.53,57,2,3,25,17,10,721809,9780713688726,English,Reference
The PD Book : 7 Habits that Transform Professional Development,"Elena Aguilar, Lori Cohen",304,John Wiley & Sons Inc,2022-05-24,25.60,4.40,4.42,71,0,0,8,25,38,392060,9781119843351,English,Reference
Techniques of the Selling Writer,Dwight V. Swain,344,University of Oklahoma Press,1982-05-01,26.04,5.96,4.32,1476,12,54,183,432,795,53837,9780806111919,English,Reference
Mrs. Beeton's Cookery Book and Household Guide,Isabella Mary Beeton,308,Cosimo Classics,2007-11-30,29.91,2.59,3.83,1296,34,84,343,442,393,245161,9781602068797,English,Reference
Yokai Museum : The Art of Japanese Supernatural Beings from Yumoto Koichi Collection,PIE Books,304,PIE Books,2013-10-23,33.44,3.06,4.37,52,0,1,4,22,25,148540,9784756243379,English,Reference
"The Wisden Book of Test Cricket, 2000-2009",Steven Lynch,512,Bloomsbury Publishing PLC,2010-02-10,71.73,1.26,4.6,5,0,0,1,0,4,299149,9781408123355,English,Reference
"The Catalogue of Shipwrecked Books : Christopher Columbus, His Son, and the Quest to Build the World's Greatest Library",Edward Wilson-Lee,416,Scribner Book Company,2019-03-12,32.46,0.54,3.68,916,21,74,271,365,185,848740,9781982111397,English,Reference
The Greatest General Knowledge Quiz Book,Chris Cowlin,64,Apex Publishing Ltd,2014-10-31,8.48,1.92,2.75,8,3,0,2,2,1,286041,9781910295120,English,Reference
The Library Book,SUSAN ORLEAN,336,Atlantic Books,2019-11-07,12.46,1.54,3.9,105313,2193,6061,23262,42635,31162,30401,9781782392286,English,Reference
"Book Business : Publishing Past, Present, and Future",Jason Epstein,226,WW Norton & Co,2002-03-27,17.52,0.58,3.48,411,6,40,171,138,56,622232,9780393322347,English,Reference
The Art of Creative Nonfiction : Writing and Selling the Literature of Reality,Lee Gutkind,224,Turner Publishing Company,1997-01-27,18.84,1.16,3.57,191,7,14,69,66,35,178029,9780471113560,English,Reference
Super Minds Level 3 Student's Book with DVD-ROM,"Herbert Puchta, Günter Gerngross, Peter Lewis-Jones",128,Cambridge University Press,2014-07-28,26.46,2.99,5,3,0,0,0,0,3,28953,9780521221689,English,Reference
"Ew, David, and Other Schitty Quotes : The Little Guide to Schitt's Creek",Orange Hippo!,192,Welbeck Publishing Group,2021-10-12,9.24,0.76,4.49,45,1,0,3,13,28,46095,9781800690691,English,Reference
"My Mother's Life: Volume 5 : Mom, I Want to Know Everything About You - Give to Your Mother to Fill in with Her Memories and Return to You as a Keepsake",Editors of Chartwell Books,204,Book Sales Inc,2020-12-15,11.34,1.16,3.67,3,1,0,0,0,2,5008,9780785839088,English,Reference
The Penguin Guide to Punctuation,R L Trask,176,Penguin Books Ltd,1999-06-01,10.32,2.84,4.27,255,3,7,30,94,121,62691,9780140513660,English,Reference
Brief Notes on the Art and Manner of Arranging One's Books,Georges Perec,112,Penguin Books Ltd,2021-06-08,6.37,1.13,3.73,216,0,19,59,100,38,64185,9780241475218,English,Reference
The Sacred and the Profane : The Nature of Religion,Mircea Eliade,256,Elsevier Australia,1968-10-23,15.83,1.17,4.11,7516,111,285,1350,2720,3050,65130,9780156792011,English,Reference
The Mammoth Book of Weird News,Geoff Tibballs,512,"Little, Brown Book Group",2011-11-03,10.12,7.87,3.55,47,2,4,15,18,8,631477,9781845299347,English,Reference
Women's Books of Hours in Medieval England,Charity Scott-Stokes,200,Boydell & Brewer Ltd,2012-03-15,20.47,1.62,3.5,4,0,1,1,1,1,1600757,9781843843009,English,Reference
The Little Book of Chefs' Tips,Richard Maggs,112,Absolute Press,2006-08-30,4.09,1.91,3,1,0,0,1,0,0,646693,9781904573388,English,Reference
2023 Guide to the Night Sky : A Month-by-Month Guide to Exploring the Skies Above Britain and Ireland,"Storm Dunlop, Wil Tirion, Royal Observatory Greenwich, Collins Astronomy, Collins Books",112,HarperCollins Publishers,2023-01-01,8.92,0.08,4.75,4,0,0,0,1,3,8179,9780008393540,English,Reference
"My Father's Life - Second Edition: Volume 27 : Dad, I Want to Know Everything About You",Editors of Chartwell Books,204,Book Sales Inc,2022-04-26,11.11,2.89,1,2,2,0,0,0,0,1058571,9780785840220,English,Reference
The Only Quiz Book You Will Ever Need,National Quiz Team,448,Cornerstone,2014-10-09,18.13,0.87,3.46,24,1,4,8,5,6,475234,9781780893693,English,Reference
Justice League: Official Collector's Edition Book,Titan,98,Titan Books Ltd,2017-11-28,20.00,1.00,3.58,12,1,1,1,8,1,545608,9781785863271,English,Reference
Books that Changed the World : The 50 Most Influential Books in Human History,Andrew Taylor,336,Quercus Publishing,2016-06-14,11.14,2.36,3.5,357,2,38,145,122,50,171486,9781782069423,English,Reference
The Little Book of Cocktails,Rufus Cavendish,96,Octopus Publishing Group,2015-10-01,7.11,1.89,3.44,16,0,2,6,7,1,5992,9781849535854,English,Reference
The Book Tree,"Elizabeth Mccallum, Jane Scott, George Grant",280,Canon Press,2008-08-08,18.77,3.73,4.38,26,0,1,2,9,14,709562,9781591280507,English,Reference
RHS Birthday Book,Royal Horticultural Society,112,Frances Lincoln Publishers Ltd,2018-03-09,8.35,6.65,3.4,5,0,2,1,0,2,4247,9780711239463,English,Reference
The Harry Potter Quiz Book,"Jack Goldstein, Frankie Taylor",163,Andrews UK Limited,2014-05-01,12.40,3.20,3.94,54,2,2,13,17,20,31437,9781783337309,English,Reference
The Dangerous Book for Boys Kit : Nature Fun,"Conn Iggulden, Hal Iggulden",32,Andrews McMeel Publishing,2008-10-21,5.50,2.83,3.67,3,1,0,0,0,2,608919,9780740777592,English,Reference
Mathematical Foundations of Information Theory,A. Ya. Khinchin,128,Dover Publications Inc.,2003-03-17,10.88,1.12,3.89,19,0,2,3,9,5,52647,9780486604343,English,Reference
The GCHQ Puzzle Book II,Gchq,384,Penguin Books Ltd,2018-10-18,20.98,6.52,3.8,49,2,1,14,20,12,32546,9780241365434,English,Reference
The Book of Forgotten Authors,Christopher Fowler,400,Quercus Publishing,2019-10-22,13.59,2.41,3.9,605,6,26,152,262,159,170309,9781786484901,English,Reference
Pocket Queer Wisdom : Inspirational Quotes and Wise Words From Queer Heroes Who Changed the World,Hardie Grant Books,96,Hardie Grant Books (UK),2019-06-04,10.88,0.12,4.34,44,1,0,6,13,24,1030313,9781784882853,English,Reference
Moleskine Large Address Book Black,Moleskine,240,Moleskine,2021-06-10,18.24,7.26,4,1,0,0,0,1,0,40366,9788883701658,English,Reference
Machine-Quilting Idea Book : 61 Designs to Finish Classic Patchwork,Vicki Ruebel,96,That Patchwork Place,2020-07-01,26.06,2.44,4.86,7,0,0,0,1,6,616321,9781683560418,English,Reference
A Critical Dictionary of Psychoanalysis,Charles Rycroft,256,Penguin Books Ltd,1995-11-01,11.91,2.09,4,41,0,1,11,16,13,66555,9780140513103,English,Reference
The Birthday Book (Pink Cover),N. Bowman,40,Archer House Limited,2007-01-31,14.75,1.75,3,1,0,0,1,0,0,165495,9780955640971,English,Reference
100 Books on Islam in English : and the End of Orientalism in Islamic Studies,HRH Prince Ghazi bin Muhammad,48,The Islamic Texts Society,2015-01-01,4.05,0.54,4,9,0,0,3,3,3,545958,9781903682883,English,Reference
Tales from Margaritaville,Jimmy Buffett,264,Harcourt Brace International,2002-06-03,15.02,2.08,3.9,2929,21,171,762,1108,867,362802,9780156026987,English,Reference
Grande Illusions : Books I & II,"Tom Savini, Stephen King, George Romero",286,AuthorMike Ink,2013-10-13,37.18,39.92,4.29,24,0,1,3,8,12,143747,9780988446892,English,Reference
The Little Book of Comfort,Lucy Lane,160,Octopus Publishing Group,2017-06-01,7.98,2.02,4.31,32,1,2,3,6,20,27676,9781849537933,English,Reference
A Manual for Living,Epictetus,96,HarperCollins Publishers Inc,1995-07-24,8.49,3.01,4.24,21854,176,671,3226,7383,10398,68409,9780062511119,English,Reference
The Everything Essential German Book : All You Need to Learn German in No Time!,Edward Swick,256,Adams Media Corporation,2013-08-18,13.08,0.92,3.97,32,0,2,8,11,11,148265,9781440567575,English,Reference
Curious George Grows A Garden (2 Books In 1),"Erica Zappy, Marcy Goldberg Sacks",48,Houghton Mifflin Harcourt Publishing Company,2012-03-07,6.52,0.48,3.24,17,1,4,6,2,4,428666,9780547643045,English,Reference
Cengage Advantage Books: This is PR : The Realities of Public Relations,"Doug Newsom, Judy Turk, Dean Kruckeberg",384,"Cengage Learning, Inc",2012-01-06,73.36,72.14,3.52,27,1,3,8,11,4,1704335,9781111836832,English,Reference
"The Book of Real-World Negotiations - Successful Strategies From Business, Government, and Daily Life",J Weiss,320,John Wiley & Sons Inc,2020-10-08,21.78,1.32,3.94,17,0,0,6,6,5,715756,9781119616191,English,Reference
The Everything Wedding Checklist Book : All you need to remember for a day you'll never forget,Holly Lefevre,208,Adams Media Corporation,2010-12-18,10.86,0.14,3.88,8,0,1,3,0,4,727731,9781440501852,English,Reference
The Country Diary of an Edwardian Lady Colouring Book,Edith Holden,96,Penguin Books Ltd,2017-02-21,15.88,0.12,4.71,7,0,0,0,2,5,91845,9780718185428,English,Reference
Weather Almanac 2023 : The Perfect Gift for Nature Lovers and Weather Watchers,"Storm Dunlop, Collins Astronomy, Collins Books",272,HarperCollins Publishers,2022-09-15,12.21,0.29,3.8,5,1,0,0,2,2,680658,9780008532604,English,Reference
Building a Sectional Layout,Pelle K Soeborg,98,Kalmbach Publishing Company,2017-06-20,19.31,3.69,4,4,0,0,2,0,2,462598,9781627003803,English,Reference
Mrs. Beeton's Cookery Book and Household Guide,Isabella Mary Beeton,308,Cosimo Classics,2007-11-01,41.65,0.45,5,1,0,0,0,0,1,594810,9781944529789,English,Reference
Burning Books and Leveling Libraries : Extremist Violence and Cultural Destruction,Rebecca Knuth,248,ABC-CLIO,2006-05-30,50.26,1.74,3.85,33,0,1,10,15,7,1650396,9780275990077,English,Reference
Best Books for Boys : A Resource for Educators,Matthew D. Zbaracki,204,ABC-CLIO,2008-05-01,55.17,1.23,3.62,16,1,1,6,3,5,1742780,9781591585992,English,Reference
No Shelf Required : E-books in Libraries,Sue Polanka,200,American Library Association,2010-10-01,66.84,0.66,3.51,67,1,4,31,22,9,722713,9780838910542,English,Reference
Book Of Tells,Peter Collett,400,Transworld Publishers Ltd,2004-06-01,13.11,0.89,3.65,603,11,45,205,224,118,123867,9780553814590,English,Reference
The Penguin Writer's Manual,"Martin Manser, Stephen Curtis",352,Penguin Books Ltd,2002-03-28,14.42,1.58,3.76,89,2,2,29,38,18,55779,9780140514896,English,Reference
Guide for the Advanced Soul : A Book of Insight,Susan Hayward,232,"DeVorss & Co ,U.S.",2018-01-30,11.66,1.33,4.28,232,1,11,36,57,127,13773,9780875168630,English,Reference
What Is a Book? : The Study of Early Printed Books,Joseph Dane,294,University of Notre Dame Press,2012-03-30,30.21,0.78,3.48,29,0,0,16,12,1,718044,9780268026097,English,Reference
Lonely Planet Lonely Planet's Ultimate Travel Quiz Book,Lonely Planet,160,Lonely Planet Global Limited,2019-07-22,9.03,1.97,4.27,15,0,0,3,5,7,7553,9781788681230,English,Reference
Books and Libraries : Poems,"Various, Andrew Scrimgeour",272,Everyman,2021-10-07,14.03,0.47,3.98,115,1,4,25,51,34,414920,9781841598239,English,Reference
Lectures on Literature,Vladimir Nabokov,416,HOUGHTON MIFFLIN,2002-12-16,19.72,5.38,4.33,2237,14,41,265,786,1131,62142,9780156027755,English,Reference
"Critical Thinking & Logic Mastery - 3 Books In 1 : How To Make Smarter Decisions, Conquer Logical Fallacies And Sharpen Your Thinking",Thinknetic,452,M & M Limitless Online Inc.,2022-01-03,29.36,5.24,3.29,14,0,3,6,3,2,312508,9781646963867,English,Reference
The Everything Mother of the Bride Book : The Ultimate Wedding Planning Guide for Mom!,Katie Martin,288,Adams Media Corporation,2015-05-02,13.96,0.04,3.69,100,5,5,33,30,27,673446,9781440588204,English,Reference
100 Must-read Life-Changing Books,Nick Rennison,160,Bloomsbury Publishing PLC,2009-02-01,13.60,3.40,3.53,57,2,3,25,17,10,721809,9780713688726,English,Reference
The Fashion Design Reference & Specification Book : Everything Fashion Designers Need to Know Every Day,"Jay Calderin, Laura Volpintesta",288,Rockport Publishers Inc.,2013-07-01,20.15,4.35,4.13,47,3,0,5,19,20,262123,9781592538508,English,Reference
The Mammoth Book Of Weird Records,Jim Theobald,560,"Little, Brown Book Group",2015-09-17,10.41,2.09,2.5,2,0,1,1,0,0,707610,9781472117694,English,Reference
"Cengage Advantage Books: Looking Out, Looking In","Ronald Adler, Russell Proctor II",752,"Cengage Learning, Inc",2013-03-05,122.89,15.41,3.72,475,30,36,116,146,147,1530256,9781285070568,English,Reference
The Ultimate Baby Book for New Dads : 100 Ways to Care for Your Baby in Their First Year,Roy Benaroch,208,Rockridge Press,2021-06-22,15.53,0.47,4.28,18,0,0,3,7,8,34120,9781648766282,English,Reference
The Transformative Potential of LGBTQ+ Children's Picture Books,Jennifer Miller,270,University Press of Mississippi,2022-05-23,32.27,2.53,4,8,1,0,0,4,3,1021410,9781496840004,English,Reference
Complete Book of Decorative Knots,Geoffrey Budworth,160,Rowman & Littlefield,1998-11-01,14.54,6.41,4.04,82,0,5,16,32,29,282216,9781558217911,English,Reference
"The Times Great Quotations : Famous Quotes to Inform, Motivate and Inspire","James Owen, Times Books",352,HarperCollins Publishers,2021-03-01,9.98,0.52,3.71,7,1,0,0,5,1,515735,9780008409333,English,Reference
Poor Economics : The Surprising Truth about Life on Less Than $1 a Day,"Abhijit V. Banerjee, Esther Duflo",320,Penguin Books Ltd,2012-03-29,12.57,0.93,4.28,19795,100,414,2358,7808,9115,54750,9780718193669,English,Reference
The Ordnance Survey Puzzle Book : Pit your wits against Britain's greatest map makers from your own home,"Ordnance Survey, Dr Gareth Moore",240,Orion Publishing Co,2019-10-29,18.17,2.33,3.82,144,3,15,36,41,49,46775,9781409184676,English,Reference
The Zombie Survival Guide : Complete Protection from the Living Dead,Max Brooks,288,Random House USA Inc,2009-06-30,15.24,2.26,3.86,101378,2054,7092,26400,33770,32062,1953,9781400049622,English,Reference
The Code Book : The Secret History of Codes and Code-Breaking,Simon Singh,416,HarperCollins Publishers,2000-07-06,13.44,0.36,4.29,25562,300,569,2917,9519,12257,27368,9781857028898,English,Reference
The Art of Statistics : Learning from Data,David Spiegelhalter,448,Penguin Books Ltd,2020-05-27,12.89,0.61,4.17,3644,12,68,580,1596,1388,3019,9780241258767,English,Reference
Writing Picture Books Revised and Expanded : A Hands-On Guide From Story Creation to Publication,Ann Whitford Paul,272,F&W Publications Inc,2018-11-30,15.43,3.57,4.46,658,3,11,65,178,401,6425,9781440353758,English,Reference
An Indian Housewife's Recipe Book : Over 100 traditional recipes,Laxmi Khurana,224,"Little, Brown Book Group",2004-07-20,7.81,2.19,3.99,136,2,9,26,50,49,54863,9780716020783,English,Reference
The Little Book of the Beatles : Quips and Quotes from the Fab Four,Malcolm Croft,192,Welbeck Publishing Group,2021-11-02,9.32,0.18,3.97,34,0,1,10,12,11,514679,9781787392557,English,Reference
The Old Money Book : How to Live Better While Spending Less: How to Live,Byron Tully,272,Acorn Street Press,2020-11-15,16.82,2.68,3.93,15,0,2,4,2,7,754543,9781950118120,English,Reference
How to Make Books,E Smith,128,Random House USA Inc,2007-11-20,24.90,2.10,4.14,4232,46,111,366,2384,1325,50926,9780307353368,English,Reference
The Definitive Book of Body Language : How to read others' attitudes by their gestures,"Allan Pease, Barbara Pease",416,Orion Publishing Co,2017-05-11,11.43,2.07,3.96,25744,580,1371,5449,9455,8889,7244,9781409168508,English,Reference
Rebuild Ford V-8 Hp36,Tom Monroe,160,Penguin Putnam Inc,1993-01-19,29.52,2.48,4.12,17,0,0,3,9,5,531656,9780895860361,English,Reference
The Little Blue Reasoning Book : 50 Powerful Principles for Clear and Effective Thinking,"Brandon Royal, George Foster, Jonathan K Cohen",294,Qualitas Publishing,2010-03-15,15.99,2.51,3.56,212,5,24,70,74,39,478133,9781897393604,English,Reference
Cultural Literacy : What Every American Needs to Know,E.D. Hirsch,272,Random House USA Inc,1988-05-01,15.90,1.60,3.66,1374,38,136,414,458,328,314053,9780394758435,English,Reference
Chomsky on Mis-Education,"Noam Chomsky, Donaldo Macedp, Donaldo Macedo",208,ROWMAN & LITTLEFIELD,2004-04-15,20.95,5.25,3.66,447,13,38,145,145,106,179433,9780742529786,English,Reference
The Recursive Universe : Cosmic Complexity and the Limits of Scientific Knowledge,William Poundstone,256,Dover Publications Inc.,2013-07-26,14.49,3.01,3.95,263,6,20,46,99,92,367975,9780486490984,English,Reference
Jambalaya : The Natural Woman's Book of Personal Charms and Practical Rituals,Luisal Teish,288,HarperCollins Publishers Inc,2021-06-15,16.73,3.77,4.39,1042,8,19,126,297,592,152209,9780062508591,English,Reference
"Tracking Humans : A Fundamental Approach To Finding Missing Persons, Insurgents, Guerrillas, And Fugitives From The Law","David Diaz, V. L. Mccann",264,ROWMAN & LITTLEFIELD,2013-06-04,13.31,5.79,3.95,38,0,2,9,16,11,52404,9780762784424,English,Reference
Saturn V Flight Manual,NASA,262,Periscope Film LLC,2011-06-18,21.81,5.69,4.64,28,0,0,3,4,21,476622,9781935700708,English,Reference
Get Started in Hungarian Absolute Beginner Course : (Book and audio support),Zsuzsa Pontifex,208,John Murray Press,2014-11-28,20.97,16.03,4.57,7,0,0,1,1,5,200383,9781444183177,English,Reference
The Times Great Events : 200 Years of History as it Happened,"James Owen, Times Books",448,HarperCollins Publishers,2021-01-01,23.32,1.18,3.88,8,0,0,3,3,2,481225,9780008409302,English,Reference
Messages : The Communications Skills Book,"Matthew McKay, Martha Davis, Patrick Fanning",336,New Harbinger Publications,2018-09-27,17.59,3.41,3.97,477,10,26,98,176,167,34698,9781684031719,English,Reference
This Book Will Make You Feel Less Sh*t,,160,Octopus Publishing Group,2017-11-09,8.36,0.64,3.8,5,0,0,3,0,2,28986,9781786852182,English,Reference
Eliot's Book of Bookish Lists : A sparkling miscellany of literary lists,Henry Eliot,160,Penguin Books Ltd,2022-10-06,14.75,1.25,3.89,27,0,1,7,13,6,60351,9780241562727,English,Reference
The Little Book of Aston Villa : More than 185 quotes about the Villa,Dave Woodhall,192,Welbeck Publishing Group,2012-04-01,5.16,0.34,4,3,0,0,0,3,0,653349,9781847329387,English,Reference
Baby Book : Moments and memories from your baby's first three years,Quarto Publishing,208,Frances Lincoln Publishers Ltd,2020-09-01,19.08,4.92,5,1,0,0,0,0,1,834579,9780711253711,English,Reference
Is there a book in you?,Alison Baverstock,256,Bloomsbury Publishing PLC,2008-12-18,11.58,4.42,3.65,57,1,6,16,23,11,609853,9780713679328,English,Reference
