title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Piano Adventures Performance Book Level 5,"Nancy Faber, Randall Faber",32,Faber Piano Adventures,1997-01-01,7.40,0.60,4.67,3,0,0,0,1,2,3983,9781616770952,English,Entertainment
The Oxford Book of Theatrical Anecdotes,Gyles Brandreth,832,Oxford University Press,2020-12-01,27.74,1.26,4.08,13,0,0,4,4,5,240806,9780198749585,English,Entertainment
Gangsta Rap Coloring Book,Aye Jay Morano,50,"Last Gasp,U.S.",2004-04-01,11.13,0.87,4.07,87,2,4,24,13,44,85546,9780867196047,English,Entertainment
Piano Adventures Performance Book Level 2B : 2nd Edition,"Nancy Faber, Randall Faber",32,FABER PIANO ADVENTURES,1997-01-01,7.86,1.14,4.39,44,1,0,7,9,27,11072,9781616770860,English,Entertainment
Ear Training Book Complete Level 1,"Gayle Kowalchyk, E L Lancaster",64,"Alfred Publishing Co Inc.,U.S.",1990-07-01,9.53,0.47,5,1,0,0,0,0,1,78446,9780739014455,English,Entertainment
"The Bill Evans Guitar Book : Music, Instruction and Analysis",Sid Jacobs,488,Hal Leonard Corporation,2002-09-01,19.40,1.10,4.77,13,0,0,0,3,10,297685,9780634027970,English,Entertainment
Masterclass: Men : The Actor's Audition Manual,Dean Carey,229,Nick Hern Books,2000-06-01,16.48,15.52,3.67,3,0,0,2,0,1,161516,9781854592330,English,Entertainment
Alfred's Basic Piano Course : Lesson Book 1b,"Willard A Palmer, Morton Manus, Amanda Vick Lethco",48,"Alfred Publishing Co Inc.,U.S.",1981-08-01,8.54,1.46,4.13,70,3,5,9,16,37,48981,9780882847894,English,Entertainment
Big Book Of Beginner's Piano Classics : 83 Favorite Pieces in Easy Piano Arrangements,"Bergerac, David Dutkanicz",144,Dover Publications Inc.,2008-06-11,17.77,0.23,3.93,123,5,9,25,35,49,23903,9780486466156,English,Entertainment
"Alfred's Basic Piano Library Lesson Book, Bk 1b : Book & CD","Willard A Palmer, Morton Manus, Amanda Vick Lethco",48,Dover Publications Inc.,2002-09-01,10.18,0.82,4.14,69,3,5,8,16,37,65521,9780739027448,English,Entertainment
Company: The Complete Revised Book and Lyrics,"George Furth, Stephen Sondheim",116,Nick Hern Books,2019-02-28,10.83,3.17,4.2,3085,59,138,457,893,1538,240770,9781848428355,English,Entertainment
Piano Time Jazz Book 2,Pauline Hall,32,Oxford University Press,2000-02-17,13.85,0.15,1,1,1,0,0,0,0,61860,9780193727342,English,Entertainment
"The ABRSM Songbook, Book 3 : Selected pieces and traditional songs in five volumes",ABRSM,56,Associated Board of the Royal Schools of Music,2008-09-04,23.74,0.76,5,1,0,0,0,0,1,88052,9781860965999,English,Entertainment
Alfred's Basic Piano Library Theory Book 2-3 : Complete,"Willard A Palmer, Morton Manus, Amanda Vick Lethco",48,"Alfred Publishing Co Inc.,U.S.",1992-10-01,8.87,1.13,4.67,3,0,0,0,1,2,76979,9780739008669,English,Entertainment
Progressive Guitar Method Young Beginners Bk 2,Andrew Scott,28,Learn to play publishing,2004-02-02,13.58,0.27,4.4,5,0,0,1,1,3,130991,9780947183233,English,Entertainment
Fun with Hand Shadows,"Frank Jacobs, Henry Bursill",64,Dover Publications Inc.,1997-01-24,3.61,1.39,4,51,0,3,13,16,19,93218,9780486291765,English,Entertainment
Walt Disney's The Jungle Book : Making A Masterpiece,"Andreas Deja, Walt Disney Family Museum",192,Weldon Owen,2023-01-04,57.53,4.97,4.5,2,0,0,0,1,1,33689,9781681888934,English,Entertainment
Essential Elements for Band - Book 1 - Tenor Sax : Comprehensive Band Method,"Tim Lautzenheiser, John Higgins, Charles Menghini, Paul Lavender, Tom C. Rhodes, Don Bierschenk",48,Hal Leonard Corporation,2002-05-01,12.67,0.33,3.62,8,0,1,3,2,2,195986,9780634003189,English,Entertainment
Piano Theory : Book 3,"Fred Kern, Barbara Kreader, Phillip Keveren",40,Hal Leonard Corporation,1997-12-01,9.86,0.14,4.25,4,0,0,1,1,2,75144,9780793576890,English,Entertainment
The Irish Fiddle Book (CD Edition),Matt Cranitch,190,Ossian Publications Ltd,2006-01-25,28.01,7.99,4.4,25,0,0,2,11,12,107021,9781900428675,English,Entertainment
